"term","frequency","density","occurrence"
"selfdetermination",3,4.50843076553154e-05,0.002
"selfish",3,4.50843076553154e-05,0.002
"sell",50,0.000751405127588591,0.034
"sellers",2,3.00562051035436e-05,0.002
"selling",18,0.000270505845931893,0.006
"seminar",6,9.01686153106309e-05,0.002
"seminars",4,6.01124102070873e-05,0.004
"send",208,0.00312584533076854,0.068
"sender",2,3.00562051035436e-05,0.002
"sending",54,0.000811517537795678,0.018
"senior",6,9.01686153106309e-05,0.004
"seniors",2,3.00562051035436e-05,0.002
"sense",4,6.01124102070873e-05,0.004
"sensitive",10,0.000150281025517718,0.004
"sensitiveresponsive",4,6.01124102070873e-05,0.002
"sensitivity",7,0.000105196717862403,0.002
"sent",120,0.00180337230621262,0.1
"sep",5,7.51405127588591e-05,0.004
"separate",2,3.00562051035436e-05,0.002
"september",4,6.01124102070873e-05,0.002
"septembre",4,6.01124102070873e-05,0.004
"septinput",10,0.000150281025517718,0.002
"serenity",2,3.00562051035436e-05,0.002
"serial",4,6.01124102070873e-05,0.004
"series",2,3.00562051035436e-05,0.002
"serif",2,3.00562051035436e-05,0.002
"serifspan",2,3.00562051035436e-05,0.002
"serindexaspafftdqmimg",2,3.00562051035436e-05,0.002
"serious",7,0.000105196717862403,0.006
"seriously",4,6.01124102070873e-05,0.004
"servants",4,6.01124102070873e-05,0.004
"serve",5,7.51405127588591e-05,0.002
"served",3,4.50843076553154e-05,0.002
"server",2,3.00562051035436e-05,0.002
"service",75,0.00112710769138289,0.056
"services",85,0.0012773887169006,0.066
"ses",8,0.000120224820414175,0.004
"seseseko",7,0.000105196717862403,0.006
"set",18,0.000270505845931893,0.012
"setting",2,3.00562051035436e-05,0.002
"settled",6,9.01686153106309e-05,0.006
"settlement",26,0.000390730666346067,0.004
"settop",2,3.00562051035436e-05,0.002
"setup",6,9.01686153106309e-05,0.006
"seven",14,0.000210393435724805,0.004
"seventh",2,3.00562051035436e-05,0.002
"severe",2,3.00562051035436e-05,0.002
"sex",22,0.00033061825613898,0.012
"sexual",9,0.000135252922965946,0.004
"shame",5,7.51405127588591e-05,0.002
"shangrila",29,0.000435814974001383,0.002
"shapedrect",5,7.51405127588591e-05,0.002
"share",12,0.000180337230621262,0.012
"shares",10,0.000150281025517718,0.01
"sharper",2,3.00562051035436e-05,0.002
"sheet",2,3.00562051035436e-05,0.002
"sheets",14,0.000210393435724805,0.014
"shenzhen",2,3.00562051035436e-05,0.002
"sheraton",2,3.00562051035436e-05,0.002
"shioncomuserindexaspafftdqmimg",2,3.00562051035436e-05,0.002
"shipped",2,3.00562051035436e-05,0.002
"shipping",35,0.000525983589312014,0.018
"shop",6,9.01686153106309e-05,0.006
"shoppers",2,3.00562051035436e-05,0.002
"shopping",3,4.50843076553154e-05,0.002
"short",5,7.51405127588591e-05,0.004
"shortly",2,3.00562051035436e-05,0.002
"showcase",2,3.00562051035436e-05,0.002
"shown",11,0.00016530912806949,0.006
"sibricus",2,3.00562051035436e-05,0.002
"sic",4,6.01124102070873e-05,0.002
"sick",2,3.00562051035436e-05,0.002
"sierra",6,9.01686153106309e-05,0.004
"sign",7,0.000105196717862403,0.006
"signature",2,3.00562051035436e-05,0.002
"signed",17,0.000255477743380121,0.014
"significance",2,3.00562051035436e-05,0.002
"significant",8,0.000120224820414175,0.004
"siic",4,6.01124102070873e-05,0.004
"similar",2,3.00562051035436e-05,0.002
"similarities",3,4.50843076553154e-05,0.002
"simpatizerima",4,6.01124102070873e-05,0.004
"simple",68,0.00102191097352048,0.042
"simpler",2,3.00562051035436e-05,0.002
"simply",36,0.000541011691863785,0.03
"sincere",2,3.00562051035436e-05,0.002
"sinking",6,9.01686153106309e-05,0.002
"sir",8,0.000120224820414175,0.006
"sister",5,7.51405127588591e-05,0.004
"site",68,0.00102191097352048,0.04
"sitebuilder",2,3.00562051035436e-05,0.002
"siteinput",6,9.01686153106309e-05,0.006
"sites",76,0.00114213579393466,0.036
"sitesbr",4,6.01124102070873e-05,0.004
"situation",11,0.00016530912806949,0.008
"six",20,0.000300562051035436,0.02
"sixteen",2,3.00562051035436e-05,0.002
"size",510,0.00766433230140362,0.132
"sizea",33,0.00049592738420847,0.01
"sizeba",2,3.00562051035436e-05,0.002
"sizebfont",16,0.000240449640828349,0.01
"sizebfor",2,3.00562051035436e-05,0.002
"sizebr",7,0.000105196717862403,0.006
"sizebyou",2,3.00562051035436e-05,0.002
"sizecheck",2,3.00562051035436e-05,0.002
"sized",694,0.0104295031709296,0.14
"sizeda",2,3.00562051035436e-05,0.002
"sizedages",2,3.00562051035436e-05,0.002
"sizedb",14,0.000210393435724805,0.012
"sizedbfont",2,3.00562051035436e-05,0.002
"sizedbpreferred",2,3.00562051035436e-05,0.002
"sizedbr",14,0.000210393435724805,0.014
"sizedcase",8,0.000120224820414175,0.004
"sizedcoronary",2,3.00562051035436e-05,0.002
"sizedeca",2,3.00562051035436e-05,0.002
"sizedecbecfont",4,6.01124102070873e-05,0.002
"sizedeeasy",2,3.00562051035436e-05,0.002
"sizedenbspb",2,3.00562051035436e-05,0.002
"sizedfont",24,0.000360674461242524,0.022
"sizedfontb",6,9.01686153106309e-05,0.004
"sizedfontbitd",24,0.000360674461242524,0.002
"sizedfontbtd",11,0.00016530912806949,0.004
"sizedfontnbspdiv",2,3.00562051035436e-05,0.002
"sizedfontp",2,3.00562051035436e-05,0.002
"sizedfonttd",20,0.000300562051035436,0.008
"sizediifontb",2,3.00562051035436e-05,0.002
"sizedimg",2,3.00562051035436e-05,0.002
"sizedirect",9,0.000135252922965946,0.006
"sizedlose",2,3.00562051035436e-05,0.002
"sizedmb",2,3.00562051035436e-05,0.002
"sizednbspbno",5,7.51405127588591e-05,0.002
"sizednbspmale",6,9.01686153106309e-05,0.004
"sizedpaid",2,3.00562051035436e-05,0.002
"sizedproduct",8,0.000120224820414175,0.002
"sizedprofiles",2,3.00562051035436e-05,0.002
"sizedquotaaquot",3,4.50843076553154e-05,0.002
"sizedspan",6,9.01686153106309e-05,0.004
"sizedstrongfont",2,3.00562051035436e-05,0.002
"sizedtd",103,0.0015478945628325,0.04
"sizedto",2,3.00562051035436e-05,0.002
"sizedtotal",3,4.50843076553154e-05,0.002
"sizedwe",3,4.50843076553154e-05,0.002
"sizedyour",2,3.00562051035436e-05,0.002
"sizefont",24,0.000360674461242524,0.02
"sizefontnbspdiv",10,0.000150281025517718,0.002
"sizefontptdtrcentercentertrtd",7,0.000105196717862403,0.002
"sizefonttd",6,9.01686153106309e-05,0.002
"sizeget",2,3.00562051035436e-05,0.002
"sizegovernment",12,0.000180337230621262,0.006
"sizeheres",6,9.01686153106309e-05,0.006
"sizehow",18,0.000270505845931893,0.006
"sizeif",9,0.000135252922965946,0.006
"sizein",9,0.000135252922965946,0.006
"sizeincredible",2,3.00562051035436e-05,0.002
"sizeinput",6,9.01686153106309e-05,0.006
"sizekevin",2,3.00562051035436e-05,0.002
"sizelose",2,3.00562051035436e-05,0.002
"sizenbspfonttd",2,3.00562051035436e-05,0.002
"sizeonline",6,9.01686153106309e-05,0.006
"sizeour",2,3.00562051035436e-05,0.002
"sizeover",12,0.000180337230621262,0.006
"sizeplus",6,9.01686153106309e-05,0.006
"sizeshared",2,3.00562051035436e-05,0.002
"sizespan",18,0.000270505845931893,0.01
"sizestep",6,9.01686153106309e-05,0.006
"sizestrongcheck",2,3.00562051035436e-05,0.002
"sizethe",24,0.000360674461242524,0.008
"sizethis",18,0.000270505845931893,0.006
"sizewhat",9,0.000135252922965946,0.006
"sizex",5,7.51405127588591e-05,0.002
"sizeyou",14,0.000210393435724805,0.008
"skills",11,0.00016530912806949,0.01
"skin",2,3.00562051035436e-05,0.002
"skip",10,0.000150281025517718,0.002
"slained",2,3.00562051035436e-05,0.002
"sleep",2,3.00562051035436e-05,0.002
"slice",8,0.000120224820414175,0.008
"slifegif",2,3.00562051035436e-05,0.002
"slobodan",6,9.01686153106309e-05,0.004
"slobodana",10,0.000150281025517718,0.004
"slot",5,7.51405127588591e-05,0.002
"slowly",2,3.00562051035436e-05,0.002
"smallsmallfont",2,3.00562051035436e-05,0.002
"smoka",7,0.000105196717862403,0.002
"smokables",2,3.00562051035436e-05,0.002
"smoke",4,6.01124102070873e-05,0.002
"smoked",2,3.00562051035436e-05,0.002
"smokeless",2,3.00562051035436e-05,0.002
"smoker",6,9.01686153106309e-05,0.006
"smokers",5,7.51405127588591e-05,0.002
"smoking",14,0.000210393435724805,0.002
"socalled",4,6.01124102070873e-05,0.002
"social",4,6.01124102070873e-05,0.004
"société",10,0.000150281025517718,0.004
"society",14,0.000210393435724805,0.01
"socijalista",12,0.000180337230621262,0.004
"socijalisti",4,6.01124102070873e-05,0.004
"socijalisticka",4,6.01124102070873e-05,0.004
"software",103,0.0015478945628325,0.07
"sold",9,0.000135252922965946,0.008
"solely",2,3.00562051035436e-05,0.002
"solid",8,0.000120224820414175,0.006
"solutions",12,0.000180337230621262,0.01
"solve",4,6.01124102070873e-05,0.004
"son",27,0.000405758768897839,0.022
"song",5,7.51405127588591e-05,0.002
"sont",4,6.01124102070873e-05,0.004
"soon",4,6.01124102070873e-05,0.004
"sophisticated",4,6.01124102070873e-05,0.004
"sorcerers",2,3.00562051035436e-05,0.002
"sorted",3,4.50843076553154e-05,0.002
"sound",9,0.000135252922965946,0.002
"source",13,0.000195365333173034,0.012
"sources",12,0.000180337230621262,0.01
"sourcing",4,6.01124102070873e-05,0.002
"south",31,0.000465871179104926,0.01
"sovereign",16,0.000240449640828349,0.002
"sovereignty",7,0.000105196717862403,0.002
"spain",26,0.000390730666346067,0.014
"spam",16,0.000240449640828349,0.016
"span",7,0.000105196717862403,0.004
"spanfonta",6,9.01686153106309e-05,0.002
"spanfontbfont",5,7.51405127588591e-05,0.002
"spanfontbfontdiv",2,3.00562051035436e-05,0.002
"spanfontp",5,7.51405127588591e-05,0.004
"spanp",2,3.00562051035436e-05,0.002
"spanspan",6,9.01686153106309e-05,0.002
"spanspanendifspan",10,0.000150281025517718,0.002
"spantd",4,6.01124102070873e-05,0.002
"speak",5,7.51405127588591e-05,0.004
"speakers",9,0.000135252922965946,0.002
"special",97,0.00145772594752187,0.07
"specialists",6,9.01686153106309e-05,0.002
"specific",13,0.000195365333173034,0.012
"specifically",6,9.01686153106309e-05,0.006
"specified",2,3.00562051035436e-05,0.002
"speed",2,3.00562051035436e-05,0.002
"spend",2,3.00562051035436e-05,0.002
"spfa",2,3.00562051035436e-05,0.002
"spillover",2,3.00562051035436e-05,0.002
"spirit",6,9.01686153106309e-05,0.002
"sports",4,6.01124102070873e-05,0.004
"spouse",2,3.00562051035436e-05,0.002
"spray",3,4.50843076553154e-05,0.002
"springs",2,3.00562051035436e-05,0.002
"sps",10,0.000150281025517718,0.004
"sqmfontstrongdiv",2,3.00562051035436e-05,0.002
"srbije",8,0.000120224820414175,0.004
"srcadsimagesmhgjpg",4,6.01124102070873e-05,0.002
"srcd",10,0.000150281025517718,0.002
"srcdhttp",7,0.000105196717862403,0.004
"srcdhttpgiftedpsychiccomimagesrcjpg",3,4.50843076553154e-05,0.002
"srcdhttpiiqusimagesaigsetrategif",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesaigsetratejpg",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesamfingif",15,0.000225421538276577,0.002
"srcdhttpiiqusimagesamfinjpg",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesbramgegif",9,0.000135252922965946,0.002
"srcdhttpiiqusimagesdbsgif",16,0.000240449640828349,0.002
"srcdhttpiiqusimagesdusauggif",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesdusgif",19,0.000285533948483664,0.004
"srcdhttpiiqusimagesdusjpg",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesfairlaneagif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesfairlanegif",10,0.000150281025517718,0.002
"srcdhttpiiqusimagesfbbulletgif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesflynngif",7,0.000105196717862403,0.002
"srcdhttpiiqusimagesjeffersonbenefitgif",3,4.50843076553154e-05,0.002
"srcdhttpiiqusimagesjeffersonconceptgif",3,4.50843076553154e-05,0.002
"srcdhttpiiqusimagesjeffersonmarketgif",3,4.50843076553154e-05,0.002
"srcdhttpiiqusimagesmandoannuitygif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesmandoltcgif",5,7.51405127588591e-05,0.002
"srcdhttpiiqusimagesnbcgif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesnbcjpg",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesnlvoppsbulletgif",5,7.51405127588591e-05,0.002
"srcdhttpiiqusimagesntlgif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesntljpg",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesntlspacergif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagespmggif",5,7.51405127588591e-05,0.002
"srcdhttpiiqusimagespmgjpg",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesrosteragif",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesrosterajpg",5,7.51405127588591e-05,0.002
"srcdhttpiiqusimagesrostergif",7,0.000105196717862403,0.002
"srcdhttpiiqusimagesrymagif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesrymgif",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagesrymjpg",2,3.00562051035436e-05,0.002
"srcdhttpiiqusimagessagif",9,0.000135252922965946,0.002
"srcdhttpiiqusimagesshajpg",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagesshgif",7,0.000105196717862403,0.002
"srcdhttpiiqusimagessspacergif",4,6.01124102070873e-05,0.002
"srcdhttpiiqusimagestbagif",14,0.000210393435724805,0.004
"srcdhttpiiqusimagestwggif",3,4.50843076553154e-05,0.002
"srcdhttpiiqusimagesvbilsaagif",6,9.01686153106309e-05,0.004
"srcdhttpiiqusimagesvbilsaajpg",4,6.01124102070873e-05,0.004
"srcdhttpiiqusimagesvbilsagif",16,0.000240449640828349,0.004
"srcdhttpimgdefeasyadpostcomaddefemgif",7,0.000105196717862403,0.002
"srcdhttpwwweccomep",3,4.50843076553154e-05,0.002
"srcdhttpwwweccomepostfengimage",2,3.00562051035436e-05,0.002
"srcdhttpwwweluxmediacomformsflyerrcgif",10,0.000150281025517718,0.002
"srcdhttpwwweluxmediacomformsspacergif",4,6.01124102070873e-05,0.002
"srcdhttpwwwsecuresiteservercomflyerverticalpicjpg",6,9.01686153106309e-05,0.004
"srcdhttpwwwworldwebconnectcomimagesrockwellleftsearchgif",3,4.50843076553154e-05,0.002
"srcdhttpwwwworldwebconnectcomimagestnpicgif",2,3.00562051035436e-05,0.002
"srcdhttpwwwworldwebconnectcomimagesworldwebconnectgif",3,4.50843076553154e-05,0.002
"srchttpadlinksynergycomfsbinshowidhjxrngxobids",2,3.00562051035436e-05,0.002
"srchttpadlinksynergycomfsbinshowidhjxrngxobidstype",8,0.000120224820414175,0.002
"srchttpadmanmailcomadsadmankmartemgif",10,0.000150281025517718,0.002
"srchttpadmanmailcomadsbottomlineimgsmailvagif",7,0.000105196717862403,0.002
"srchttpaeakamainetfdimagescolumbiahousecomchimagesdemoemailcleargif",19,0.000285533948483664,0.002
"srchttpaeakamainetfdimagescolumbiahousecomchimagesseemailonlineadleftcurvenewgif",2,3.00562051035436e-05,0.002
"srchttpaeakamainetfdimagescolumbiahousecomchimagesseemailonlineadrightcurvenewgif",2,3.00562051035436e-05,0.002
"srchttpaeakamainetfdimagescolumbiahousecomcontentartdvdcoverdbadtljpg",6,9.01686153106309e-05,0.002
"srchttpefriendfindercombannersaffadimagesgif",29,0.000435814974001383,0.002
"srchttphtmlemailsimagestnooptiongif",14,0.000210393435724805,0.002
"srchttpimagehanmailnethanmailsimgrecruitgarrowgif",12,0.000180337230621262,0.002
"srchttpimagehanmailnethanmailsimgrecruitgraoundgif",2,3.00562051035436e-05,0.002
"srchttpimagehanmailnethanmailsimgrecruitsptopgif",2,3.00562051035436e-05,0.002
"srchttpimagelinkgiftnetpromotionsfmimagescpixgif",10,0.000150281025517718,0.004
"srchttpimagesdatecomadgif",3,4.50843076553154e-05,0.002
"srchttpoffersrusnetsvbulletgif",4,6.01124102070873e-05,0.002
"srchttppoliceauctionscomaffiliateshtmlsuccesspageadrcgif",3,4.50843076553154e-05,0.002
"srchttppromotethankugiftcomimagesxlabtecgif",8,0.000120224820414175,0.002
"srchttppromotethankugiftcomimagesxlabtecjpg",5,7.51405127588591e-05,0.002
"srchttprndgif",2,3.00562051035436e-05,0.002
"srchttpscfullpagefbjpg",6,9.01686153106309e-05,0.002
"srchttpscspacergif",13,0.000195365333173034,0.002
"srchttpwwwahahealthcomassocimageseedsamtotegif",4,6.01124102070873e-05,0.002
"srchttpwwwbeertripscommerchantimagesbulletgif",7,0.000105196717862403,0.002
"srchttpwwwbeertripscommerchantimagesmainjpg",2,3.00562051035436e-05,0.002
"srchttpwwwebonylustfreecommailerimagesebonylustgif",4,6.01124102070873e-05,0.002
"srchttpwwwebonylustfreecommailerimagesebonylustjpg",10,0.000150281025517718,0.002
"srchttpwwwebonylustfreecommailerimagesspacergif",15,0.000225421538276577,0.002
"srchttpwwwexprobizadfreeimgheadergif",4,6.01124102070873e-05,0.002
"srchttpwwwexprobizadfreeimgspacergif",7,0.000105196717862403,0.002
"srchttpwwwfdfeecominkadsmalladrcjpg",2,3.00562051035436e-05,0.002
"srchttpwwwfindanopportunitycomfgofferhtmlemailcollagejpg",3,4.50843076553154e-05,0.002
"srchttpwwwfindanopportunitycomfgofferhtmlemailtopgif",2,3.00562051035436e-05,0.002
"srchttpwwwfreepornsecretsnetartfreepornsecretshcfpsgif",6,9.01686153106309e-05,0.004
"srchttpwwwfreepornsecretsnetartfreepornsecretshcfpsjpg",4,6.01124102070873e-05,0.004
"srchttpwwwfromyoucomnastymilfamberjpg",32,0.000480899281656698,0.004
"srchttpwwwfrugaljoecomlogojpg",12,0.000180337230621262,0.012
"srchttpwwwinkjetruscomclipartclicknowgif",2,3.00562051035436e-05,0.002
"srchttpwwwinkjetruscomclipartspecsgif",2,3.00562051035436e-05,0.002
"srchttpwwwinkjetruscomcliparttoperjpg",2,3.00562051035436e-05,0.002
"srchttpwwwjeweldivecomnsibigtracyjpg",16,0.000240449640828349,0.002
"srchttpwwwjeweldivecomslefreakfreakcockfpacleangif",7,0.000105196717862403,0.002
"srchttpwwwjeweldivecomslefreakfreakcockfpacleanjpg",10,0.000150281025517718,0.002
"srchttpwwwjeweldivecomslefreakspacergif",6,9.01686153106309e-05,0.002
"srchttpwwwlistmgmtcomimageslivegif",6,9.01686153106309e-05,0.002
"srchttpwwwmyhitmoviecomcampaignimageshouseholdimagesapplynowgif",2,3.00562051035436e-05,0.002
"srchttpwwwmyhitmoviecomcampaignimageshouseholdimagesgif",3,4.50843076553154e-05,0.002
"srchttpwwwmyhitmoviecomcampaignimageshouseholdimagesgreyhrgif",2,3.00562051035436e-05,0.002
"srchttpwwwpoliceauctionscomaffiliateshtmlspacergif",8,0.000120224820414175,0.002
"srchttpwwwprizeinthebagnetimagesrvmovieoceanscgif",5,7.51405127588591e-05,0.002
"srchttpwwwprizeinthebagnetimagesrvmovieoceanscjpg",21,0.000315590153587208,0.002
"srchttpwwwsalealertscomdotgif",30,0.000450843076553154,0.012
"srchttpwwwterraespersonalbigmacimagesmailerrcgif",2,3.00562051035436e-05,0.002
"srchttpwwwterraespersonaliopimagesmailerrcgif",2,3.00562051035436e-05,0.002
"srchttpwwwvideoprofessorcomimagesblackgif",4,6.01124102070873e-05,0.004
"srchttpwwwvideoprofessorcomimageswhitegif",4,6.01124102070873e-05,0.004
"srcimagesspacergif",17,0.000255477743380121,0.008
"sta",4,6.01124102070873e-05,0.004
"stability",2,3.00562051035436e-05,0.002
"stamps",13,0.000195365333173034,0.004
"standard",24,0.000360674461242524,0.02
"standardfontbfont",8,0.000120224820414175,0.004
"standards",4,6.01124102070873e-05,0.004
"stanek",4,6.01124102070873e-05,0.004
"star",2,3.00562051035436e-05,0.002
"start",81,0.00121727630669352,0.042
"started",38,0.000571067896967329,0.02
"starter",2,3.00562051035436e-05,0.002
"starting",16,0.000240449640828349,0.01
"starts",2,3.00562051035436e-05,0.002
"startup",6,9.01686153106309e-05,0.004
"stated",4,6.01124102070873e-05,0.004
"statement",14,0.000210393435724805,0.002
"statements",28,0.000420786871449611,0.012
"stateprovince",2,3.00562051035436e-05,0.002
"station",3,4.50843076553154e-05,0.002
"status",8,0.000120224820414175,0.006
"stay",2,3.00562051035436e-05,0.002
"stealth",4,6.01124102070873e-05,0.004
"steep",2,3.00562051035436e-05,0.002
"stemmons",2,3.00562051035436e-05,0.002
"step",56,0.000841573742899221,0.012
"stepbystep",6,9.01686153106309e-05,0.004
"steps",8,0.000120224820414175,0.008
"steven",2,3.00562051035436e-05,0.002
"stevens",4,6.01124102070873e-05,0.002
"stock",33,0.00049592738420847,0.01
"stocks",12,0.000180337230621262,0.006
"stomach",4,6.01124102070873e-05,0.002
"stop",14,0.000210393435724805,0.012
"stopcpi",2,3.00562051035436e-05,0.002
"stopcpispanspan",3,4.50843076553154e-05,0.002
"stopvipeprojectwebcom",6,9.01686153106309e-05,0.006
"store",4,6.01124102070873e-05,0.002
"storee",2,3.00562051035436e-05,0.002
"stories",4,6.01124102070873e-05,0.002
"story",4,6.01124102070873e-05,0.004
"straight",4,6.01124102070873e-05,0.004
"strain",3,4.50843076553154e-05,0.002
"strani",4,6.01124102070873e-05,0.004
"stranke",12,0.000180337230621262,0.004
"strategies",17,0.000255477743380121,0.01
"strategy",9,0.000135252922965946,0.008
"stream",8,0.000120224820414175,0.004
"streams",4,6.01124102070873e-05,0.002
"street",15,0.000225421538276577,0.014
"streetp",2,3.00562051035436e-05,0.002
"stress",3,4.50843076553154e-05,0.002
"strict",2,3.00562051035436e-05,0.002
"strictly",4,6.01124102070873e-05,0.004
"strived",2,3.00562051035436e-05,0.002
"striving",2,3.00562051035436e-05,0.002
"strong",10,0.000150281025517718,0.008
"strongbr",4,6.01124102070873e-05,0.002
"strongconvergence",2,3.00562051035436e-05,0.002
"strongfont",12,0.000180337230621262,0.006
"strongfontbtd",2,3.00562051035436e-05,0.002
"strongfontfont",2,3.00562051035436e-05,0.002
"strongfontfontp",4,6.01124102070873e-05,0.004
"strongfreestrong",3,4.50843076553154e-05,0.002
"struck",2,3.00562051035436e-05,0.002
"struggling",2,3.00562051035436e-05,0.002
"stud",12,0.000180337230621262,0.008
"student",4,6.01124102070873e-05,0.004
"studies",2,3.00562051035436e-05,0.002
"studios",4,6.01124102070873e-05,0.004
"stuff",2,3.00562051035436e-05,0.002
"style",31,0.000465871179104926,0.03
"stylebackgroundcolor",46,0.000691292717381503,0.006
"stylebordercollapse",20,0.000300562051035436,0.016
"styleborderright",19,0.000285533948483664,0.002
"stylecolor",25,0.000375702563794295,0.004
"styledbordercollapse",15,0.000225421538276577,0.006
"styledcolor",37,0.000556039794415557,0.03
"styledfontsize",90,0.00135252922965946,0.006
"styledfontstyle",2,3.00562051035436e-05,0.002
"styledmargin",35,0.000525983589312014,0.002
"styledmargintop",160,0.00240449640828349,0.006
"styledpaddingleft",2,3.00562051035436e-05,0.002
"styledpositionabsolute",2,3.00562051035436e-05,0.002
"stylefontfamily",30,0.000450843076553154,0.008
"stylefontpt",10,0.000150281025517718,0.002
"stylefontsize",131,0.00196868143428211,0.014
"stylefontsizept",11,0.00016530912806949,0.002
"stylefontsizeptfontfamilyarialcolorblackyou",2,3.00562051035436e-05,0.002
"stylefontsizeptfontfamilyverdanamsobidifont",2,3.00562051035436e-05,0.002
"stylefontsizeptmsobidifontsizeptfontfamilytahoma",3,4.50843076553154e-05,0.002
"stylefontsizeptmsobidifontsizeptfontfamilytahomafree",2,3.00562051035436e-05,0.002
"stylefontsizeptmsobidifontsizeptfontfamilytahomagreat",2,3.00562051035436e-05,0.002
"stylefontsizeptmsobidifontsizeptfontfamilytahomaif",2,3.00562051035436e-05,0.002
"stylefontsizeptmsobidifontsizeptif",2,3.00562051035436e-05,0.002
"stylefontweight",3,4.50843076553154e-05,0.002
"styleheight",17,0.000255477743380121,0.002
"stylelineheight",2,3.00562051035436e-05,0.002
"stylemargin",29,0.000435814974001383,0.002
"stylemarginbottom",25,0.000375702563794295,0.002
"stylemarginleft",23,0.000345646358690752,0.008
"stylemarginleftintextindentinmsolistl",10,0.000150281025517718,0.002
"stylemargintop",5,7.51405127588591e-05,0.002
"stylepaddingright",9,0.000135252922965946,0.004
"styletextalign",28,0.000420786871449611,0.004
"styletextaligncenterspan",7,0.000105196717862403,0.004
"styletextalignjustifyi",8,0.000120224820414175,0.008
"styletextdecoration",2,3.00562051035436e-05,0.002
"styletextdecorationnone",8,0.000120224820414175,0.008
"stylewidth",5,7.51405127588591e-05,0.004
"subject",37,0.000556039794415557,0.024
"submission",2,3.00562051035436e-05,0.002
"submit",10,0.000150281025517718,0.008
"submitted",2,3.00562051035436e-05,0.002
"submitting",4,6.01124102070873e-05,0.004
"subscribed",2,3.00562051035436e-05,0.002
"subscribers",3,4.50843076553154e-05,0.002
"subscription",7,0.000105196717862403,0.006
"subscriptions",3,4.50843076553154e-05,0.002
"subscriptionsbr",2,3.00562051035436e-05,0.002
"subsequent",4,6.01124102070873e-05,0.004
"subsequently",3,4.50843076553154e-05,0.002
"substantial",10,0.000150281025517718,0.01
"substantially",3,4.50843076553154e-05,0.002
"substantive",2,3.00562051035436e-05,0.002
"succeded",2,3.00562051035436e-05,0.002
"succeeded",3,4.50843076553154e-05,0.002
"success",38,0.000571067896967329,0.024
"successful",23,0.000345646358690752,0.02
"succession",2,3.00562051035436e-05,0.002
"successor",3,4.50843076553154e-05,0.002
"sufficient",2,3.00562051035436e-05,0.002
"suggest",4,6.01124102070873e-05,0.004
"suggested",3,4.50843076553154e-05,0.002
"suicide",2,3.00562051035436e-05,0.002
"suit",4,6.01124102070873e-05,0.004
"suites",8,0.000120224820414175,0.002
"sum",22,0.00033061825613898,0.02
"summary",7,0.000105196717862403,0.004
"summit",4,6.01124102070873e-05,0.002
"super",16,0.000240449640828349,0.008
"superior",2,3.00562051035436e-05,0.002
"supplement",2,3.00562051035436e-05,0.002
"supplemental",6,9.01686153106309e-05,0.004
"supplies",2,3.00562051035436e-05,0.002
"support",27,0.000405758768897839,0.024
"supported",2,3.00562051035436e-05,0.002
"supportemptyparasnbsp",2,3.00562051035436e-05,0.002
"supportemptyparasnbspendifop",2,3.00562051035436e-05,0.002
"supporters",2,3.00562051035436e-05,0.002
"supportlistsspan",10,0.000150281025517718,0.002
"suppression",2,3.00562051035436e-05,0.002
"supsupfontbr",2,3.00562051035436e-05,0.002
"sur",32,0.000480899281656698,0.004
"surely",2,3.00562051035436e-05,0.002
"surprised",4,6.01124102070873e-05,0.004
"surrender",12,0.000180337230621262,0.01
"surrounding",2,3.00562051035436e-05,0.002
"survey",6,9.01686153106309e-05,0.004
"surviving",2,3.00562051035436e-05,0.002
"sve",4,6.01124102070873e-05,0.004
"svog",4,6.01124102070873e-05,0.004
"svojevremeno",6,9.01686153106309e-05,0.004
"sweet",21,0.000315590153587208,0.002
"sweetgrass",4,6.01124102070873e-05,0.002
"swift",2,3.00562051035436e-05,0.002
"swiss",6,9.01686153106309e-05,0.006
"system",54,0.000811517537795678,0.036
"système",4,6.01124102070873e-05,0.004
"systemworks",6,9.01686153106309e-05,0.002
"tab",19,0.000285533948483664,0.002
"table",1182,0.0177632172161943,0.284
"tablecenter",11,0.00016530912806949,0.008
"tablet",4,6.01124102070873e-05,0.002
"tabletd",3,4.50843076553154e-05,0.002
