"Package","User","Installed"
"Bolstad",58,0
"Bolstad2",58,1
"boolean",58,1
"boolfun",58,0
"BoolNet",58,0
"boot",58,1
"BootPR",58,0
"bootRes",58,0
"bootruin",58,1
"bootspecdens",58,1
"bootStepAIC",58,1
"bootstrap",58,1
"Boruta",58,1
"BoSSA",58,0
"bpca",58,1
"BPHO",58,1
"bqtl",58,1
"BradleyTerry",58,0
"BradleyTerry2",58,1
"brainwaver",58,1
"brew",58,1
"brglm",58,1
"Brobdingnag",58,1
"bs",58,0
"BSagri",58,1
"BSDA",58,1
"BsMD",58,1
"bspec",58,0
"BTSPAS",58,1
"bvls",58,1
"bvpSolve",58,1
"ca",58,0
"cacher",58,1
"cacheSweave",58,0
"CADFtest",58,1
"CADStat",58,0
"caGUI",58,0
"Cairo",58,1
"cairoDevice",58,1
"CalciOMatic",58,1
"calib",58,1
"calibrate",58,1
"calibrator",58,1
"caMassClass",58,1
"candisc",58,1
"canvas",58,1
"car",58,0
"CarbonEL",58,0
"care",58,1
"caret",58,1
"caroline",58,1
"cat",58,0
"catmap",58,1
"catnet",58,0
"caTools",58,1
"catR",58,1
"catspec",58,1
"CausalGAM",58,1
"CAVIAR",58,0
"cba",58,1
"CCA",58,0
"ccems",58,0
"ccgarch",58,1
"cclust",58,1
"CCMtools",58,0
"CCP",58,1
"CDFt",58,0
"CDNmoney",58,1
"CellularAutomaton",58,1
"cellVolumeDist",58,0
"cem",58,0
"censReg",58,1
"cfa",58,0
"cggd",58,0
"cgh",58,0
"cghFLasso",58,1
"CGIwithR",58,1
"ChainLadder",58,1
"changeLOS",58,1
"charlson",58,0
"cheb",58,1
"chemCal",58,1
"chemometrics",58,1
"CHNOSZ",58,1
"choplump",58,1
"chplot",58,0
"chron",58,0
"CHsharp",58,1
"cimis",58,1
"CircNNTSR",58,1
"CircSpatial",58,1
"CircStats",58,0
"circular",58,1
"class",58,1
"classGraph",58,1
"classifly",58,0
"classInt",58,0
"clim.pact",58,0
"climatol",58,1
"clinfun",58,1
"ClinicalRobustPriors",58,1
"clinsig",58,1
"clue",58,1
"clues",58,1
"cluster",58,1
"clusterCons",58,1
"clusterfly",58,1
"clusterGeneration",58,1
"clusterRepro",58,0
"clusterSim",58,1
"clustTool",58,1
"clustvarsel",58,1
"clv",58,1
"clValid",58,1
"cmaes",58,0
"CMC",58,1
"cmm",58,1
"cmprsk",58,1
"cmprskContin",58,0
"cmrutils",58,0
"CNVassoc",58,1
"coarseDataTools",58,1
"cobs",58,1
"cobs99",58,1
"CoCo",58,1
"CoCoCg",58,0
"CoCoGraph",58,0
"cocorresp",58,1
"coda",58,1
"codep",58,1
"codetools",58,1
"coenoflex",58,0
"coin",58,0
"colbycol",58,0
"CollocInfer",58,1
"colorRamps",58,1
"colorspace",58,1
"combinat",58,1
"CombMSC",58,0
"compare",58,1
"compareGroups",58,1
"CompetingRiskFrailty",58,1
"compHclust",58,1
"compoisson",58,1
"COMPoissonReg",58,1
"compositions",58,1
"compOverlapCorr",58,1
"CompQuadForm",58,1
"CompRandFld",58,1
"compute.es",58,0
"concor",58,1
"concord",58,1
"cond",58,1
"condGEE",58,1
"conf.design",58,1
"constrainedKriging",58,1
"contfrac",58,0
"contrast",58,1
"ConvCalendar",58,0
"ConvergenceConcepts",58,0
"convexHaz",58,1
"COP",58,1
"copas",58,1
"copula",58,1
"corcounts",58,1
"CORElearn",58,0
"corpcor",58,0
"corpora",58,1
"CorrBin",58,0
"CORREP",58,1
"corrgram",58,1
"corrperm",58,1
"corrplot",58,1
"corrsieve",58,1
"countrycode",58,1
"covRobust",58,1
"CoxBoost",58,0
"coxme",58,1
"coxphf",58,0
"coxphw",58,1
"coxrobust",58,1
"COZIGAM",58,0
"CPE",58,1
"Cprob",58,1
"cramer",58,1
"crank",58,1
"crantastic",58,1
"crawl",58,1
"CreditMetrics",58,0
"crmn",58,1
"crossdes",58,1
"crosshybDetector",58,1
"csampling",58,1
"cshapes",58,1
"cslogistic",58,1
"cthresh",58,0
"CTT",58,1
"ctv",58,1
"cubature",58,1
"cudaBayesreg",58,1
"cumSeg",58,1
"curvetest",58,0
"cusp",58,0
"CvM2SL1Test",58,0
"CvM2SL2Test",58,1
"CVThresh",58,1
"cwhmisc",58,1
"cxxPack",58,1
"cyclones",58,1
"DAAG",58,0
"DAAGbio",58,1
"DAAGxtras",58,1
"dae",58,1
"dafs",58,0
"dagR",58,1
"Daim",58,1
"DAKS",58,1
"DAMisc",58,1
"data.table",58,0
"DatABEL",58,0
"dataframes2xls",58,1
"datamap",58,1
"date",58,1
"Davies",58,1
"DBI",58,0
"dblcens",58,0
"dcemri",58,1
"dcemriS4",58,0
"DCGL",58,0
"dclone",58,1
"DCluster",58,1
"ddesolve",58,1
"DDHFm",58,1
"ddst",58,1
"deal",58,1
"debug",58,1
"decon",58,1
"Deducer",58,0
"DeducerExtras",58,1
"DeducerPlugInExample",58,0
"Defaults",58,1
"degenes",58,0
"degreenet",58,1
"deldir",58,1
"delftfews",58,0
"delt",58,1
"DEMEtics",58,1
"demography",58,1
"denpro",58,0
"denstrip",58,1
"DEoptim",58,1
"Depela",58,1
"depmix",58,0
"depmixS4",58,1
"depth",58,1
"descr",58,0
"DescribeDisplay",58,1
"Design",58,1
"DesignPatterns",58,1
"desirability",58,1
"desire",58,1
"deSolve",58,1
"Devore5",58,1
"Devore6",58,0
"Devore7",58,0
"dglm",58,1
"DiagnosisMed",58,1
"diagram",58,0
"diamonds",58,1
"dice",58,1
"DiceDesign",58,1
"DiceEval",58,0
"DiceKriging",58,1
"DiceOptim",58,1
"dichromat",58,1
"dicionariosIBGE",58,0
"DierckxSpline",58,1
"diffractometry",58,1
"diffusionMap",58,1
"difR",58,0
"digeR",58,1
"digest",58,1
"digitize",58,1
"diptest",58,1
"dirmult",58,1
"diseasemapping",58,1
"dismo",58,1
"dispmod",58,1
"distory",58,1
"distr",58,1
"distrDoc",58,1
"distrEllipse",58,0
"distrEx",58,1
"distributions",58,1
"DistributionUtils",58,1
"distrMod",58,0
"distrSim",58,1
"distrTeach",58,0
"distrTEst",58,1
"divagis",58,1
"diveMove",58,1
"DiversitySampler",58,0
"dlm",58,1
"dlmap",58,1
"dlnm",58,1
"doBy",58,1
"DoE.base",58,0
"DoE.wrapper",58,1
"doMC",58,1
"doMPI",58,1
"doRedis",58,1
"DoseFinding",58,0
"DOSim",58,1
"doSNOW",58,1
"dplR",58,1
"dpmixsim",58,1
"DPpackage",58,1
"dr",58,1
"drc",58,1
"drfit",58,1
"DRI",58,1
"drm",58,1
"dse",58,1
"dse1",58,1
"dse2",58,1
"DSpat",58,1
"DTDA",58,1
"dti",58,1
"DTK",58,0
"dtt",58,0
"dtw",58,0
"dummies",58,1
"dvfBm",58,1
"dyad",58,1
"dyn",58,0
"dynamicGraph",58,1
"dynamicTreeCut",58,1
"dynamo",58,1
"dynaTree",58,1
"dynCorr",58,1
"dynGraph",58,1
"dynlm",58,1
"e1071",58,1
"earth",58,1
"eba",58,1
"EbayesThresh",58,1
"ebdbNet",58,0
"Ecdat",58,1
"ecespa",58,1
"eco",58,1
"ecodist",58,1
"ecolMod",58,1
"ecoreg",58,0
"edci",58,1
"EDR",58,1
"edrGraphicalTools",58,1
"edtdbg",58,1
"EffectiveDose",58,1
"effects",58,1
"egonet",58,1
"eha",58,1
"eigenmodel",58,1
"eiPack",58,0
"el.convex",58,0
"elasticnet",58,1
"elec",58,1
"ElectroGraph",58,1
"ElemStatLearn",58,1
"ellipse",58,1
"elliptic",58,1
"elrm",58,1
"EMC",58,1
"EMCC",58,1
"EMD",58,0
"emdbook",58,1
"EMJumpDiffusion",58,1
"emme2",58,0
"emoa",58,0
"emplik",58,1
"emplik2",58,1
"EMT",58,0
"emu",58,0
"emulator",58,0
"endogMNP",58,1
"energy",58,0
"EngrExpt",58,0
"EnQuireR",58,1
"ensembleBMA",58,1
"entropy",58,0
"envelope",58,0
"Epi",58,1
"epibasix",58,1
"epicalc",58,1
"epinet",58,1
"epiR",58,1
"epitools",58,1
"epsi",58,1
"EQL",58,1
"eqtl",58,0
"equate",58,1
"EquiNorm",58,1
"equivalence",58,1
"ergm",58,1
"eRm",58,0
"esd4all",58,1
"estout",58,1
"ETC",58,1
"etm",58,1
"EvalEst",58,1
"evaluate",58,0
"evd",58,1
"evdbayes",58,1
"eVenn",58,1
"EVER",58,0
"evir",58,1
"exact2x2",58,1
"exactci",58,1
"exactLoglinTest",58,1
"exactmaxsel",58,1
"exactRankTests",58,1
"exams",58,1
"ExPD2D",58,1
"expectreg",58,0
"experiment",58,1
"expert",58,1
"expm",58,1
"expsmooth",58,0
"extracat",58,1
"extRemes",58,1
"extremevalues",58,1
"ez",58,0
"FactoClass",58,1
"FactoMineR",58,1
"Fahrmeir",58,1
"FAiR",58,1
"fame",58,1
"FAMT",58,1
"far",58,1
"faraway",58,1
"fArma",58,1
"farmR",58,1
"fAsianOptions",58,1
"fAssets",58,1
"fast",58,1
"fastICA",58,1
"favir",58,0
"fBasics",58,1
"fbati",58,1
"FBN",58,1
"fBonds",58,0
"fCalendar",58,0
"fCertificates",58,0
"fCopulae",58,1
"FD",58,1
"fda",58,1
"fdim",58,0
"fdrtool",58,1
"fds",58,1
"fdth",58,1
"feature",58,1
"fechner",58,1
"fEcofin",58,1
"FEST",58,1
"fExoticOptions",58,1
"fExtremes",58,1
"ff",58,1
"ffmanova",58,1
"fftw",58,1
"fgac",58,1
"fGarch",58,1
"FGN",58,0
"fgui",58,1
"fields",58,0
"FieldSim",58,0
"filehash",58,1
"filehashSQLite",58,0
"fImport",58,0
"financial",58,1
"fingerprint",58,1
"FinTS",58,1
"fisheyeR",58,1
"fishmethods",58,1
"fit4NM",58,1
"FitAR",58,1
"FitARMA",58,1
"fitdistrplus",58,1
"FITSio",58,0
"FKF",58,1
"flashClust",58,0
"flexclust",58,1
"flexCrossHaz",58,1
"flexmix",58,1
"flsa",58,1
"flubase",58,1
"Flury",58,1
"fma",58,1
"FME",58,1
"fmri",58,1
"fmsb",58,0
"fMultivar",58,0
"FNN",58,1
"fNonlinear",58,1
"foba",58,1
"fOptions",58,1
"foreach",58,1
"forecast",58,1
"foreign",58,1
"forensic",58,1
"forensim",58,0
"fork",58,0
"formatR",58,1
"Formula",58,1
"formula.tools",58,1
"fortunes",58,1
"forward",58,1
"fossil",58,1
"fpc",58,1
"fpca",58,1
"fPortfolio",58,1
"fpow",58,1
"fptdApprox",58,1
"fracdiff",58,1
"FracSim",58,0
"fractal",58,1
"fractalrock",58,0
"frailtypack",58,1
"FRB",58,0
"frbf",58,1
"fRegression",58,0
"freqMAP",58,1
"FrF2",58,1
"FrF2.catlg128",58,1
"frontier",58,1
"FSelector",58,0
"fSeries",58,1
"fso",58,1
"FTICRMS",58,0
"ftnonpar",58,0
"fTrading",58,1
"fts",58,1
"ftsa",58,1
"FunCluster",58,0
"FunctSNP",58,1
"fUnitRoots",58,0
"FunNet",58,1
"futile",58,0
"futile.any",58,1
"futile.logger",58,1
"futile.matrix",58,1
"futile.options",58,0
"futile.paradigm",58,0
"fUtilities",58,1
"fuzzyFDR",58,1
"fuzzyOP",58,1
"fuzzyRankTests",58,0
"fwdmsa",58,1
"fxregime",58,1
"g.data",58,1
"G1DBN",58,1
"gafit",58,1
"gam",58,1
"gamair",58,1
"GAMBoost",58,1
"GAMens",58,1
"gamesNws",58,1
"gamlss",58,0
"gamlss.add",58,1
"gamlss.cens",58,1
"gamlss.data",58,0
"gamlss.demo",58,0
"gamlss.dist",58,1
"gamlss.mx",58,1
"gamlss.nl",58,0
"gamlss.tr",58,1
"gamlss.util",58,1
"gamm4",58,0
"gap",58,1
"gaussDiff",58,1
"gausspred",58,1
"gbev",58,1
"gbm",58,0
"gbs",58,1
"gcExplorer",58,1
"gclus",58,1
"gcmrec",58,1
"gcolor",58,1
"gdata",58,1
"GDD",58,0
"gee",58,1
"geepack",58,0
"geiger",58,1
"GenABEL",58,1
"genalg",58,1
"gene2pathway",58,1
"geneARMA",58,1
"Geneclust",58,1
"GeneCycle",58,1
"GeneF",58,1
"genefu",58,0
"Geneland",58,1
"geneListPie",58,0
"GeneNet",58,1
"GeneralizedHyperbolic",58,1
"GeneReg",58,0
"genetics",58,1
"GenKern",58,1
"genomatic",58,1
"genoPlotR",58,0
"geofd",58,0
"GEOmap",58,1
"geomapdata",58,1
"geometry",58,1
"geonames",58,0
"geophys",58,1
"geoR",58,1
"geoRglm",58,0
"geosphere",58,1
"GeoXp",58,1
"geozoo",58,1
"getopt",58,1
"GEVcdn",58,1
"GExMap",58,1
"GGally",58,0
"ggm",58,1
"GGMselect",58,1
"ggplot2",58,0
"ghyp",58,1
"gibbs.met",58,0
"GillespieSSA",58,1
"giRaph",58,1
"glasso",58,1
"gld",58,1
"GLDEX",58,1
"gllm",58,1
"glmdm",58,1
"glmmAK",58,1
"GLMMarp",58,1
"glmmBUGS",58,1
"glmmML",58,1
"glmnet",58,1
"glmpath",58,1
"glmperm",58,0
"glmulti",58,1
"glpk",58,1
"gmaps",58,1
"gmm",58,1
"gmodels",58,1
"gmp",58,0
"gmt",58,0
"gmvalid",58,1
"gnm",58,1
"gnumeric",58,0
"goalprog",58,1
"gof",58,1
"GOFSN",58,0
"gogarch",58,1
"GOSim",58,1
"GPArotation",58,1
"gpclib",58,1
"gPdtest",58,1
"gplots",58,1
"gpls",58,1
"GPseq",58,1
"gputools",58,0
"grade",58,1
"gRain",58,0
"granova",58,1
"graph",58,0
"gRapHD",58,1
"graphicsQC",58,1
"GRASS",58,1
"GrassmannOptim",58,0
"gRbase",58,0
"gRc",58,1
"gregmisc",58,1
"gridBase",58,1
"gridExtra",58,1
"GridR",58,0
"grImport",58,1
"grofit",58,1
"grouped",58,1
"GroupSeq",58,1
"grplasso",58,1
"grpreg",58,1
"GRRGI",58,0
"grt",58,0
"GSA",58,0
"gsarima",58,1
"gsc",58,1
"gsDesign",58,1
"gsl",58,1
"GSM",58,1
"gss",58,0
"gstat",58,1
"gsubfn",58,1
"gtools",58,1
"Guerry",58,1
"gumbel",58,1
"gvlma",58,1
"GWAF",58,1
"GWASExactHW",58,0
"gWidgets",58,1
"gWidgetsRGtk2",58,1
"gWidgetsrJava",58,1
"gWidgetstcltk",58,1
"gWidgetsWWW",58,0
"GWRM",58,1
"haarfisz",58,1
"hacks",58,0
"HadoopStreaming",58,1
"halp",58,1
"hapassoc",58,1
"HapEstXXR",58,1
"HAPim",58,1
"Haplin",58,1
"haplo.ccs",58,1
"haplo.stats",58,1
"HaploSim",58,1
"hapsim",58,0
"HardyWeinberg",58,1
"hash",58,1
"hbim",58,1
"hbmem",58,1
"hda",58,1
"HDclassif",58,1
"hddplot",58,1
"hdeco",58,1
"hdf5",58,1
"HDMD",58,1
"hdrcde",58,0
"heatmap.plus",58,1
"heavy",58,1
"helloJavaWorld",58,0
"heplots",58,1
"hergm",58,1
"hett",58,0
"hexbin",58,1
"hexView",58,1
"HFWutils",58,0
"hgam",58,1
"hglm",58,1
"HGLMMM",58,1
"HH",58,1
"HI",58,0
"HiddenMarkov",58,0
"hier.part",58,0
"hierfstat",58,1
"highlight",58,1
"hints",58,1
"HistData",58,1
"histogram",58,1
"hlr",58,1
"Hmisc",58,1
"HMM",58,1
"hmm.discnp",58,0
"HMR",58,1
"homals",58,1
"homtest",58,0
"hopach",58,1
"hot",58,1
"hotspots",58,1
"howmany",58,1
"HSAUR",58,0
"HSAUR2",58,1
"hsmm",58,1
"HTMLUtils",58,1
"hts",58,0
"httpRequest",58,0
"hwde",58,0
"HWEBayes",58,0
"HWEintrinsic",58,0
"hwriter",58,1
"hybridHclust",58,1
"HybridMC",58,1
"hydrogeo",58,1
"HydroMe",58,1
"hydrosanity",58,1
"HyperbolicDist",58,1
"hyperdirichlet",58,0
"hypergeo",58,1
"hyperSpec",58,1
"ibdreg",58,1
"ibr",58,0
"IBrokers",58,1
"iBUGS",58,1
"ic.infer",58,1
"ic50",58,1
"ICE",58,1
"ICEinfer",58,1
"Icens",58,1
"iCluster",58,1
"icomp",58,1
"ICS",58,1
"ICSNP",58,0
"identity",58,1
"IDPmisc",58,1
"IFP",58,1
"ifs",58,1
"ifultools",58,0
"iGenomicViewer",58,0
"igraph",58,1
"igraphtosonia",58,0
"iid.test",58,1
"Imap",58,0
"imprProbEst",58,1
"impute",58,1
"imputeMDR",58,0
"ineq",58,0
"influence.ME",58,1
"infotheo",58,1
"IniStatR",58,1
"inline",58,1
"inlinedocs",58,1
"intamap",58,1
"intamapInteractive",58,1
"intcox",58,0
"integrativeME",58,1
"integrOmics",58,1
"interactivity",58,1
"interval",58,1
"intervals",58,0
"introgress",58,1
"iplots",58,1
"ipred",58,1
"IPSUR",58,1
"ipw",58,1
"IQCC",58,1
"irr",58,0
"irtoys",58,1
"irtProb",58,1
"ISA",58,1
"isa2",58,1
"isdals",58,1
"ismev",58,1
"Iso",58,1
"ISOcodes",58,0
"IsoGene",58,1
"isopam",58,1
"isotone",58,1
"isva",58,1
"ISwR",58,1
"iterators",58,1
"itertools",58,1
"its",58,1
"ivivc",58,0
"JADE",58,0
"JavaGD",58,1
"JGR",58,1
"jit",58,1
"JJcorr",58,1
"JM",58,0
"jointDiag",58,1
"JointModeling",58,0
"JOP",58,1
"JudgeIt",58,1
"kappalab",58,1
"Kendall",58,1
"kerfdr",58,0
"kernelPop",58,1
"kernlab",58,1
"KernSmooth",58,0
"KFAS",58,1
"kin.cohort",58,1
"kinfit",58,1
"kinship",58,1
"kknn",58,0
"klaR",58,1
"klin",58,1
"km.ci",58,1
"kmi",58,1
"kml",58,1
"kml3d",58,0
"KMsurv",58,1
"knncat",58,1
"knnflex",58,0
"knorm",58,0
"kohonen",58,1
"ks",58,0
"kst",58,1
"kza",58,1
"kzft",58,1
"kzs",58,1
"labdsv",58,1
"labeltodendro",58,1
"labstatR",58,1
"laeken",58,1
"lago",58,0
"LambertW",58,1
"lancet.iraqmortality",58,1
"languageR",58,1
"lars",58,0
"laser",58,1
"lasso2",58,1
"latdiag",58,1
"latentnet",58,0
"lattice",58,1
"latticedl",58,1
"latticeExtra",58,1
"latticist",58,1
"lavaan",58,1
"lawstat",58,0
"lazy",58,1
"lcd",58,1
"lcda",58,1
"lcmm",58,1
"lda",58,1
"lda.cv",58,1
"ldbounds",58,1
"ldDesign",58,1
"LDdiag",58,1
"LDheatmap",58,0
"LDtests",58,1
"leaps",58,1
"LearnBayes",58,1
"LearnEDA",58,1
"leiv",58,1
"lemma",58,0
"lga",58,0
"lgtdl",58,0
"lhs",58,0
"LiblineaR",58,1
"LIM",58,0
"limitplot",58,0
"limSolve",58,1
"linprog",58,1
"list",58,1
"LIStest",58,1
"ljr",58,0
"LLAhclust",58,1
"LLdecomp",58,0
"lme4",58,1
"lmec",58,1
"lmeSplines",58,1
"LMGene",58,0
"lmm",58,1
"lmodel2",58,1
"lmom",58,1
"lmomco",58,1
"Lmoments",58,1
"lmomRFA",58,1
"lmPerm",58,1
"lmtest",58,1
"localdepth",58,1
"locfit",58,1
"locpol",58,1
"lodplot",58,0
"log10",58,1
"LogConcDEAD",58,0
"logcondens",58,1
"logging",58,1
"LogicForest",58,0
"LogicReg",58,1
"logistf",58,1
"LogitNet",58,1
"loglognorm",58,1
"logregperm",58,1
"logspline",58,1
"lokern",58,1
"longitudinal",58,1
"longitudinalData",58,1
"longmemo",58,0
"longRPart",58,1
"LoopAnalyst",58,1
"lordif",58,1
"lossDev",58,1
"LowRankQP",58,1
"lpc",58,0
"lpridge",58,1
"lpSolve",58,1
"lpSolveAPI",58,1
"lqa",58,1
"LS2W",58,1
"lsa",58,0
"lspls",58,1
"lss",58,1
"ltm",58,0
"ltsa",58,1
"lubridate",58,1
"luca",58,1
"maanova",58,1
"MAc",58,1
"MAclinical",58,1
"MAd",58,0
"MADAM",58,1
"magic",58,1
"magma",58,1
"magnets",58,1
"MAMA",58,1
"MAMSE",58,1
"mapdata",58,1
"mapLD",58,1
"mapproj",58,0
"mapReduce",58,1
"maps",58,0
"maptools",58,1
"maptree",58,1
"mAr",58,1
"mar1s",58,0
"marelac",58,1
"marelacTeaching",58,1
"marg",58,1
"marginalmodelplots",58,1
"marginTree",58,1
"MarkedPointProcess",58,1
"MARSS",58,0
"MASS",58,1
"MasterBayes",58,1
"Matching",58,1
"MatchIt",58,1
"mathgraph",58,1
"maticce",58,1
"matlab",58,0
"Matrix",58,1
"matrixcalc",58,0
"MatrixModels",58,1
"matrixStats",58,0
"MaXact",58,1
"maxLik",58,0
"maxstat",58,1
"MBA",58,1
"MBESS",58,1
"mblm",58,1
"mbmdr",58,1
"mboost",58,1
"mc2d",58,1
"MCAPS",58,1
"mcclust",58,1
"MCE",58,1
"mcgibbsit",58,1
"MChtest",58,1
"mclogit",58,0
"mclust",58,1
"mcmc",58,1
"MCMCglmm",58,0
"MCMChybridGP",58,1
"MCMCpack",58,1
"mcmcplots",58,0
"mco",58,1
"Mcomp",58,1
"MCPAN",58,0
"MCPMod",58,0
"mcsm",58,1
"mda",58,0
"meboot",58,0
"mecdf",58,1
"medAdherence",58,0
"mediation",58,1
"mefa",58,0
"meifly",58,1
"memisc",58,1
"MEMSS",58,1
"merror",58,1
"meta",58,1
"MetabolAnalyze",58,1
"Metabonomic",58,1
"metacor",58,0
"metafor",58,0
"metaMA",58,1
"MFDA",58,1
"MFDF",58,1
"mFilter",58,0
"mfp",58,0
"mgcv",58,0
"mhsmm",58,1
"mhurdle",58,1
"mi",58,0
"mice",58,1
"micEcon",58,1
"micEconAids",58,0
"micEconCES",58,1
"micEconSNQP",58,0
"MIfuns",58,1
"migui",58,1
"MImix",58,0
"mimR",58,1
"minet",58,0
"miniGUI",58,1
"minpack.lm",58,0
"minqa",58,1
"minxent",58,1
"mirf",58,0
"misc3d",58,1
"MiscPsycho",58,1
"miscTools",58,1
"missMDA",58,1
"mitools",58,1
"mix",58,1
"mixAK",58,0
"mixdist",58,1
"mixer",58,1
"mixfdr",58,1
"mixlow",58,0
"mixOmics",58,1
"mixPHM",58,1
"mixRasch",58,0
"mixreg",58,1
"MixSim",58,1
"mixsmsn",58,0
"mixstock",58,0
"mixtools",58,1
"mkin",58,1
"MKLE",58,1
"MKmisc",58,0
"mlbench",58,1
"MLCM",58,1
"MLDA",58,1
"MLDS",58,0
"MLEcens",58,0
"mlegp",58,1
"mlmmm",58,1
"mlmRev",58,1
"mlogit",58,1
"mlogitBMA",58,1
"mmap",58,0
"mmcm",58,1
"MMG",58,0
"MMIX",58,1
"MMST",58,0
"MNM",58,1
"mnormt",58,0
"MNP",58,0
"moc",58,1
"MOCCA",58,1
"modeest",58,0
"modehunt",58,1
"ModelGood",58,1
"ModelMap",58,1
"modeltools",58,1
"modTempEff",58,1
"moduleColor",58,1
"mokken",58,1
"mombf",58,1
"moments",58,0
"mondate",58,1
"monmlp",58,1
"monomvn",58,1
"monoProc",58,1
"monreg",58,0
"moonsun",58,1
"MortalitySmooth",58,0
"MplusAutomation",58,0
"mpm",58,1
"mprobit",58,1
"mpt",58,0
"MPV",58,1
"mra",58,1
"mratios",58,1
"mrdrc",58,1
"mritc",58,0
"mrt",58,0
"msBreast",58,1
"MSBVAR",58,1
"msDilution",58,1
"mseq",58,1
"msm",58,1
"mspath",58,0
"msProcess",58,1
"msProstate",58,1
"mstate",58,1
"MSToolkit",58,1
"mtsc",58,1
"MTSKNN",58,0
"mugnet",58,0
"muhaz",58,0
"multcomp",58,0
"MultEq",58,1
"multic",58,1
"Multiclasstesting",58,1
"multicore",58,1
"multilevel",58,1
"multinomRob",58,0
"multipol",58,1
"multisensi",58,0
"multitaper",58,1
"multmod",58,1
"multtest",58,1
"MuMIn",58,0
"munfold",58,1
"munsell",58,1
"muRL",58,1
"muS2RC",58,1
"muscor",58,0
"mutatr",58,0
"mutoss",58,1
"mutossGUI",58,1
"muUtil",58,0
"mvabund",58,1
"mvbutils",58,1
"mvgraph",58,0
"mvna",58,1
"mvngGrAd",58,1
"mvnmle",58,0
"mvnormtest",58,0
"mvoutlier",58,0
"mvpart",58,0
"MVpower",58,1
"mvsf",58,1
"mvShapiroTest",58,1
"mvtBinaryEP",58,0
"mvtnorm",58,1
"mvtnormpcs",58,0
"nacopula",58,1
"NADA",58,1
"nanop",58,1
"nbpMatching",58,1
"NCBI2R",58,1
"ncdf",58,1
"ncdf4",58,0
"ncf",58,1
"ncomplete",58,1
"ncvreg",58,1
"NeatMap",58,0
"negenes",58,1
"neldermead",58,1
"NestedCohort",58,1
"NetCluster",58,1
"NetData",58,1
"NetIndices",58,1
"network",58,1
"networksis",58,1
"neuralnet",58,1
"nFactors",58,0
"nFDR",58,1
"nga",58,1
"nice",58,1
"NISTnls",58,1
"nlADG",58,1
"nleqslv",58,1
"nlme",58,1
"nlmeODE",58,1
"nlreg",58,1
"nlrwr",58,1
"nls2",58,0
"nlstools",58,1
"nlt",58,1
"nltm",58,1
"NMF",58,1
"NMFN",58,1
"NMMAPSlite",58,1
"NMRS",58,0
"nnc",58,1
"nnclust",58,0
"nnDiag",58,1
"nnet",58,1
"nnls",58,1
"nodeHarvest",58,1
"noia",58,1
"nonbinROC",58,1
"nonparaeff",58,1
"nonrandom",58,1
"nor1mix",58,1
"norm",58,1
"normalp",58,0
"NORMT3",58,1
"normwhn.test",58,1
"nortest",58,1
"noverlap",58,1
"np",58,1
"nparcomp",58,0
"nparLD",58,1
"nplplot",58,1
"npmc",58,1
"npmlreg",58,0
"nppbib",58,1
"npRmpi",58,0
"NRAIA",58,1
"nsRFA",58,0
"numDeriv",58,0
"nutshell",58,1
"nws",58,0
"OAIHarvester",58,0
"Oarray",58,1
"oblique.tree",58,1
"obsSens",58,1
"oc",58,0
"oce",58,1
"odesolve",58,0
"odfWeave",58,1
"odfWeave.survey",58,0
"ofp",58,1
"OjaNP",58,1
"OligoSpecificitySystem",58,1
"omd",58,1
"Oncotree",58,1
"onemap",58,1
"onion",58,1
"OPE",58,0
"openintro",58,0
"openNLP",58,1
"openNLPmodels.en",58,1
"openNLPmodels.es",58,1
"operator.tools",58,0
"operators",58,0
"optBiomarker",58,1
"optimbase",58,1
"optimsimplex",58,1
"optimx",58,1
"optmatch",58,1
"optparse",58,0
"optpart",58,1
"orderbook",58,1
"OrdFacReg",58,1
"ordinal",58,1
"OrdMonReg",58,0
"ORIClust",58,0
"orientlib",58,1
"orloca",58,0
"orloca.es",58,1
"ORMDR",58,1
"oro.dicom",58,0
"oro.nifti",58,1
"orth",58,1
"orthogonalsplinebasis",58,1
"orthopolynom",58,1
"ouch",58,1
"outliers",58,1
"oz",58,0
"p3state.msm",58,1
"pack",58,1
"packClassic",58,1
"packdep",58,1
"packS4",58,0
"PairViz",58,1
"pairwiseCI",58,1
"paleoMAS",58,1
"paleoTS",58,1
"paltran",58,1
"pamctdp",58,0
"pamm",58,1
"pamr",58,1
"pan",58,1
"panel",58,1
"papply",58,1
"paran",58,1
"pARccs",58,0
"parcor",58,1
"parser",58,1
"partDSA",58,1
"partitionMetric",58,1
"partitions",58,1
"party",58,1
"parviol",58,1
"pastecs",58,0
"PASWR",58,0
"pathmox",58,1
"pbatR",58,1
"PBSadmb",58,0
"PBSddesolve",58,1
"PBSmapping",58,1
"PBSmodelling",58,1
"pcalg",58,1
"pcaPP",58,1
"PCIT",58,1
"PCS",58,1
"pcse",58,1
"pcurve",58,1
"Peaks",58,0
"pear",58,1
"PearsonDS",58,1
"PearsonICA",58,1
"pec",58,1
"pedantics",58,1
"pedigree",58,1
"pedigreemm",58,1
"pegas",58,0
"penalized",58,0
"penalizedSVM",58,1
"pendensity",58,0
"peperr",58,1
"PerformanceAnalytics",58,1
"perm",58,1
"permax",58,1
"permtest",58,0
"PermuteNGS",58,0
"perturb",58,0
