"term","frequency","density","occurrence"
"manual",4,0.000188226436402993,0.002
"manufacturers",2,9.41132182014964e-05,0.002
"map",8,0.000376452872805986,0.004
"march",2,9.41132182014964e-05,0.002
"mark",15,0.000705849136511223,0.008
"market",41,0.00192932097313068,0.018
"marketing",9,0.000423509481906734,0.008
"marketplace",3,0.000141169827302245,0.002
"markets",8,0.000376452872805986,0.006
"marriage",27,0.0012705284457202,0.018
"married",8,0.000376452872805986,0.004
"marry",6,0.000282339654604489,0.006
"martian",2,9.41132182014964e-05,0.002
"martin",5,0.000235283045503741,0.004
"marylands",2,9.41132182014964e-05,0.002
"masnick",4,0.000188226436402993,0.004
"massachusetts",2,9.41132182014964e-05,0.002
"master",5,0.000235283045503741,0.004
"matches",4,0.000188226436402993,0.002
"material",4,0.000188226436402993,0.004
"materials",2,9.41132182014964e-05,0.002
"mathematics",7,0.000329396263705237,0.006
"matter",2,9.41132182014964e-05,0.002
"matters",2,9.41132182014964e-05,0.002
"matthias",4,0.000188226436402993,0.004
"mature",2,9.41132182014964e-05,0.002
"maturing",2,9.41132182014964e-05,0.002
"max",5,0.000235283045503741,0.002
"maxdepth",2,9.41132182014964e-05,0.002
"maximum",2,9.41132182014964e-05,0.002
"maxwell",2,9.41132182014964e-05,0.002
"maybe",24,0.00112935861841796,0.018
"mayor",11,0.00051762270010823,0.004
"mbps",4,0.000188226436402993,0.002
"mccurry",2,9.41132182014964e-05,0.002
"mci",2,9.41132182014964e-05,0.002
"mean",13,0.000611735918309727,0.012
"meaning",17,0.000799962354712719,0.008
"meanings",4,0.000188226436402993,0.004
"means",4,0.000188226436402993,0.004
"meant",2,9.41132182014964e-05,0.002
"measurements",2,9.41132182014964e-05,0.002
"mechanism",10,0.000470566091007482,0.01
"media",17,0.000799962354712719,0.006
"median",2,9.41132182014964e-05,0.002
"mediators",2,9.41132182014964e-05,0.002
"medical",4,0.000188226436402993,0.002
"medina",13,0.000611735918309727,0.002
"medinas",6,0.000282339654604489,0.002
"medium",2,9.41132182014964e-05,0.002
"meet",8,0.000376452872805986,0.004
"meeting",6,0.000282339654604489,0.006
"megaclients",2,9.41132182014964e-05,0.002
"mein",2,9.41132182014964e-05,0.002
"mekons",2,9.41132182014964e-05,0.002
"mellon",4,0.000188226436402993,0.002
"membership",2,9.41132182014964e-05,0.002
"memc",3,0.000141169827302245,0.002
"memory",20,0.000941132182014964,0.014
"mentioned",2,9.41132182014964e-05,0.002
"mercenaryminded",4,0.000188226436402993,0.004
"mercury",3,0.000141169827302245,0.002
"merger",14,0.000658792527410475,0.002
"mergers",2,9.41132182014964e-05,0.002
"mesh",9,0.000423509481906734,0.002
"meshenabled",2,9.41132182014964e-05,0.002
"meshnetworks",3,0.000141169827302245,0.002
"message",42,0.00197637758223142,0.032
"messages",28,0.00131758505482095,0.024
"messaging",10,0.000470566091007482,0.01
"messenger",5,0.000235283045503741,0.002
"met",8,0.000376452872805986,0.006
"meta",8,0.000376452872805986,0.004
"meteorite",4,0.000188226436402993,0.002
"meter",4,0.000188226436402993,0.004
"methane",2,9.41132182014964e-05,0.002
"mhprofile",2,9.41132182014964e-05,0.002
"mhz",2,9.41132182014964e-05,0.002
"michael",14,0.000658792527410475,0.008
"michaelconryucdie",2,9.41132182014964e-05,0.002
"microsoft",8,0.000376452872805986,0.008
"middle",2,9.41132182014964e-05,0.002
"mike",13,0.000611735918309727,0.008
"mile",4,0.000188226436402993,0.004
"military",9,0.000423509481906734,0.006
"miller",2,9.41132182014964e-05,0.002
"million",30,0.00141169827302245,0.014
"millions",4,0.000188226436402993,0.004
"mime",20,0.000941132182014964,0.006
"mimecapable",2,9.41132182014964e-05,0.002
"mind",8,0.000376452872805986,0.006
"minicom",2,9.41132182014964e-05,0.002
"minister",2,9.41132182014964e-05,0.002
"minority",4,0.000188226436402993,0.004
"minute",2,9.41132182014964e-05,0.002
"minutes",2,9.41132182014964e-05,0.002
"mirrored",2,9.41132182014964e-05,0.002
"missaglia",4,0.000188226436402993,0.004
"mit",4,0.000188226436402993,0.002
"mms",13,0.000611735918309727,0.006
"moaby",2,9.41132182014964e-05,0.002
"mob",4,0.000188226436402993,0.002
"mobile",11,0.00051762270010823,0.002
"mobo",7,0.000329396263705237,0.002
"mode",2,9.41132182014964e-05,0.002
"model",14,0.000658792527410475,0.01
"modeline",2,9.41132182014964e-05,0.002
"modem",17,0.000799962354712719,0.012
"modems",2,9.41132182014964e-05,0.002
"modern",2,9.41132182014964e-05,0.002
"module",9,0.000423509481906734,0.006
"modversionsh",14,0.000658792527410475,0.004
"moen",4,0.000188226436402993,0.004
"mon",6,0.000282339654604489,0.006
"monday",8,0.000376452872805986,0.006
"money",37,0.00174109453672768,0.03
"monikers",2,9.41132182014964e-05,0.002
"monitor",13,0.000611735918309727,0.008
"monkey",22,0.00103524540021646,0.004
"monopoly",2,9.41132182014964e-05,0.002
"month",6,0.000282339654604489,0.006
"months",12,0.000564679309208978,0.008
"monuments",2,9.41132182014964e-05,0.002
"moon",10,0.000470566091007482,0.004
"morris",3,0.000141169827302245,0.002
"moscow",4,0.000188226436402993,0.002
"moteran",3,0.000141169827302245,0.002
"mother",5,0.000235283045503741,0.002
"mothers",2,9.41132182014964e-05,0.002
"motivated",3,0.000141169827302245,0.002
"motor",3,0.000141169827302245,0.002
"mount",2,9.41132182014964e-05,0.002
"mountain",2,9.41132182014964e-05,0.002
"move",2,9.41132182014964e-05,0.002
"moved",9,0.000423509481906734,0.008
"moves",4,0.000188226436402993,0.002
"movies",2,9.41132182014964e-05,0.002
"moving",4,0.000188226436402993,0.004
"moylan",16,0.000752905745611971,0.004
"mpeg",2,9.41132182014964e-05,0.002
"mph",9,0.000423509481906734,0.006
"mps",2,9.41132182014964e-05,0.002
"msg",2,9.41132182014964e-05,0.002
"msgs",8,0.000376452872805986,0.002
"muehlbauer",3,0.000141169827302245,0.002
"multiculturalism",2,9.41132182014964e-05,0.002
"multinational",2,9.41132182014964e-05,0.002
"multiplayer",2,9.41132182014964e-05,0.002
"multiple",8,0.000376452872805986,0.008
"multiprocess",4,0.000188226436402993,0.004
"multisession",2,9.41132182014964e-05,0.002
"multithreading",2,9.41132182014964e-05,0.002
"munpack",2,9.41132182014964e-05,0.002
"murder",15,0.000705849136511223,0.008
"murdoch",2,9.41132182014964e-05,0.002
"murdochs",2,9.41132182014964e-05,0.002
"music",16,0.000752905745611971,0.01
"muslim",2,9.41132182014964e-05,0.002
"muslims",4,0.000188226436402993,0.002
"musser",4,0.000188226436402993,0.002
"mysql",4,0.000188226436402993,0.004
"mysqldevel",4,0.000188226436402993,0.004
"mystical",2,9.41132182014964e-05,0.002
"nail",4,0.000188226436402993,0.002
"nailed",2,9.41132182014964e-05,0.002
"name",6,0.000282339654604489,0.004
"nameaa",8,0.000376452872805986,0.002
"namexxdesxxsubscribeop",2,9.41132182014964e-05,0.002
"namibian",3,0.000141169827302245,0.002
"nasty",4,0.000188226436402993,0.004
"nated",4,0.000188226436402993,0.004
"nation",4,0.000188226436402993,0.004
"national",18,0.000847018963813468,0.01
"nations",3,0.000141169827302245,0.002
"natural",7,0.000329396263705237,0.006
"ncis",9,0.000423509481906734,0.002
"nearing",2,9.41132182014964e-05,0.002
"nearly",6,0.000282339654604489,0.004
"neary",2,9.41132182014964e-05,0.002
"negotiated",2,9.41132182014964e-05,0.002
"negotiations",2,9.41132182014964e-05,0.002
"neighbourhoods",2,9.41132182014964e-05,0.002
"neither",2,9.41132182014964e-05,0.002
"neomagic",3,0.000141169827302245,0.002
"nervous",4,0.000188226436402993,0.004
"nessus",8,0.000376452872805986,0.002
"nest",2,9.41132182014964e-05,0.002
"net",8,0.000376452872805986,0.008
"nets",2,9.41132182014964e-05,0.002
"network",10,0.000470566091007482,0.006
"networking",5,0.000235283045503741,0.002
"networks",28,0.00131758505482095,0.018
"neutrinos",3,0.000141169827302245,0.002
"newby",3,0.000141169827302245,0.002
"news",24,0.00112935861841796,0.018
"newsletter",2,9.41132182014964e-05,0.002
"newsletters",4,0.000188226436402993,0.002
"newspaper",2,9.41132182014964e-05,0.002
"newspapers",2,9.41132182014964e-05,0.002
"nextpartbvfoditvghtocxfdvjnkcuwblfv",4,0.000188226436402993,0.002
"nextpartccffe",3,0.000141169827302245,0.002
"nice",16,0.000752905745611971,0.012
"nicholas",2,9.41132182014964e-05,0.002
"nick",2,9.41132182014964e-05,0.002
"night",3,0.000141169827302245,0.002
"nights",2,9.41132182014964e-05,0.002
"nit",2,9.41132182014964e-05,0.002
"nitrogen",2,9.41132182014964e-05,0.002
"nix",4,0.000188226436402993,0.004
"nmh",11,0.00051762270010823,0.008
"nobel",7,0.000329396263705237,0.002
"nolist",4,0.000188226436402993,0.002
"nominated",2,9.41132182014964e-05,0.002
"nonantialiased",2,9.41132182014964e-05,0.002
"nonblocking",4,0.000188226436402993,0.004
"none",2,9.41132182014964e-05,0.002
"nonetheless",2,9.41132182014964e-05,0.002
"nonroot",2,9.41132182014964e-05,0.002
"nontrivial",2,9.41132182014964e-05,0.002
"normal",4,0.000188226436402993,0.004
"normally",3,0.000141169827302245,0.002
"norms",4,0.000188226436402993,0.002
"north",4,0.000188226436402993,0.002
"northwest",4,0.000188226436402993,0.004
"norway",2,9.41132182014964e-05,0.002
"note",4,0.000188226436402993,0.004
"notes",3,0.000141169827302245,0.002
"nothinga",2,9.41132182014964e-05,0.002
"notice",7,0.000329396263705237,0.006
"noticed",6,0.000282339654604489,0.006
"notices",2,9.41132182014964e-05,0.002
"nottingham",2,9.41132182014964e-05,0.002
"novel",2,9.41132182014964e-05,0.002
"ntk",2,9.41132182014964e-05,0.002
"ntknowsubscribelistsntknet",2,9.41132182014964e-05,0.002
"ntv",2,9.41132182014964e-05,0.002
"nua",2,9.41132182014964e-05,0.002
"null",3,0.000141169827302245,0.002
"nvidia",8,0.000376452872805986,0.006
"nytimescom",2,9.41132182014964e-05,0.002
"object",4,0.000188226436402993,0.004
"objective",2,9.41132182014964e-05,0.002
"observation",2,9.41132182014964e-05,0.002
"obvious",4,0.000188226436402993,0.004
"occasion",2,9.41132182014964e-05,0.002
"occasionally",8,0.000376452872805986,0.008
"oct",4,0.000188226436402993,0.004
"october",16,0.000752905745611971,0.01
"offer",19,0.000894075572914216,0.014
"offered",2,9.41132182014964e-05,0.002
"offering",4,0.000188226436402993,0.004
"offers",3,0.000141169827302245,0.002
"office",15,0.000705849136511223,0.01
"officer",4,0.000188226436402993,0.004
"officers",5,0.000235283045503741,0.004
"offices",2,9.41132182014964e-05,0.002
"official",2,9.41132182014964e-05,0.002
"officials",2,9.41132182014964e-05,0.002
"oil",8,0.000376452872805986,0.002
"ones",4,0.000188226436402993,0.004
"online",17,0.000799962354712719,0.014
"onsite",2,9.41132182014964e-05,0.002
"onto",4,0.000188226436402993,0.004
"openoffice",4,0.000188226436402993,0.002
"operating",8,0.000376452872805986,0.008
"operational",2,9.41132182014964e-05,0.002
"opinion",11,0.00051762270010823,0.008
"opinions",2,9.41132182014964e-05,0.002
"opponents",2,9.41132182014964e-05,0.002
"opportunities",12,0.000564679309208978,0.012
"opportunity",2,9.41132182014964e-05,0.002
"optics",4,0.000188226436402993,0.004
"optimization",2,9.41132182014964e-05,0.002
"optin",2,9.41132182014964e-05,0.002
"option",2,9.41132182014964e-05,0.002
"options",2,9.41132182014964e-05,0.002
"oracle",3,0.000141169827302245,0.002
"orange",2,9.41132182014964e-05,0.002
"organisations",2,9.41132182014964e-05,0.002
"organization",2,9.41132182014964e-05,0.002
"organized",5,0.000235283045503741,0.004
"original",16,0.000752905745611971,0.014
"ornamental",2,9.41132182014964e-05,0.002
"oryx",3,0.000141169827302245,0.002
"oshiwambo",5,0.000235283045503741,0.002
"oslo",2,9.41132182014964e-05,0.002
"osx",3,0.000141169827302245,0.002
"otiorhynchus",3,0.000141169827302245,0.002
"ouch",18,0.000847018963813468,0.01
"ouchwas",2,9.41132182014964e-05,0.002
"outer",2,9.41132182014964e-05,0.002
"outgoing",3,0.000141169827302245,0.002
"outlets",2,9.41132182014964e-05,0.002
"outlined",2,9.41132182014964e-05,0.002
"output",4,0.000188226436402993,0.004
"outside",3,0.000141169827302245,0.002
"outweighed",2,9.41132182014964e-05,0.002
"oval",2,9.41132182014964e-05,0.002
"overall",3,0.000141169827302245,0.002
"overhaul",2,9.41132182014964e-05,0.002
"overpopulation",2,9.41132182014964e-05,0.002
"oversized",4,0.000188226436402993,0.004
"owlman",2,9.41132182014964e-05,0.002
"owned",6,0.000282339654604489,0.006
"ownership",2,9.41132182014964e-05,0.002
"oxfordshire",4,0.000188226436402993,0.002
"pacific",39,0.00183520775492918,0.002
"pacifics",6,0.000282339654604489,0.002
"pack",6,0.000282339654604489,0.006
"package",22,0.00103524540021646,0.014
"packages",25,0.0011764152275187,0.018
"packet",2,9.41132182014964e-05,0.002
"pact",2,9.41132182014964e-05,0.002
"pads",3,0.000141169827302245,0.002
"pages",2,9.41132182014964e-05,0.002
"pagoda",2,9.41132182014964e-05,0.002
"paid",12,0.000564679309208978,0.002
"pain",5,0.000235283045503741,0.004
"palio",7,0.000329396263705237,0.002
"palladium",4,0.000188226436402993,0.004
"pane",3,0.000141169827302245,0.002
"panel",2,9.41132182014964e-05,0.002
"panels",2,9.41132182014964e-05,0.002
"panther",2,9.41132182014964e-05,0.002
"paper",5,0.000235283045503741,0.004
"papers",11,0.00051762270010823,0.006
"paradigm",2,9.41132182014964e-05,0.002
"parent",2,9.41132182014964e-05,0.002
"parents",4,0.000188226436402993,0.004
"park",13,0.000611735918309727,0.008
"parker",2,9.41132182014964e-05,0.002
"parole",3,0.000141169827302245,0.002
"parsing",9,0.000423509481906734,0.006
"participants",2,9.41132182014964e-05,0.002
"participating",2,9.41132182014964e-05,0.002
"particles",2,9.41132182014964e-05,0.002
"particular",6,0.000282339654604489,0.006
"parties",6,0.000282339654604489,0.002
"partition",5,0.000235283045503741,0.002
"partitions",2,9.41132182014964e-05,0.002
"partly",2,9.41132182014964e-05,0.002
"partner",9,0.000423509481906734,0.006
"partners",13,0.000611735918309727,0.006
"party",5,0.000235283045503741,0.004
"pass",6,0.000282339654604489,0.004
"passed",2,9.41132182014964e-05,0.002
"passes",2,9.41132182014964e-05,0.002
"passing",2,9.41132182014964e-05,0.002
"past",13,0.000611735918309727,0.01
"pasta",4,0.000188226436402993,0.004
"patch",6,0.000282339654604489,0.006
"patel",2,9.41132182014964e-05,0.002
"patent",2,9.41132182014964e-05,0.002
"patents",4,0.000188226436402993,0.002
"path",4,0.000188226436402993,0.004
"patriarca",5,0.000235283045503741,0.002
"patriarcas",2,9.41132182014964e-05,0.002
"patterns",5,0.000235283045503741,0.004
"paul",2,9.41132182014964e-05,0.002
"paw",2,9.41132182014964e-05,0.002
"pay",13,0.000611735918309727,0.01
"paying",4,0.000188226436402993,0.004
"payment",3,0.000141169827302245,0.002
"payments",2,9.41132182014964e-05,0.002
"paypal",14,0.000658792527410475,0.004
"pcmcia",2,9.41132182014964e-05,0.002
"pcs",4,0.000188226436402993,0.004
"pctel",5,0.000235283045503741,0.004
"pdas",4,0.000188226436402993,0.002
"pdf",2,9.41132182014964e-05,0.002
"peacekeeping",3,0.000141169827302245,0.002
"peer",4,0.000188226436402993,0.002
"penalties",2,9.41132182014964e-05,0.002
"penguins",4,0.000188226436402993,0.002
"pension",2,9.41132182014964e-05,0.002
"pentateuch",4,0.000188226436402993,0.004
"pentium",2,9.41132182014964e-05,0.002
"people",183,0.00861135946543692,0.086
"percent",13,0.000611735918309727,0.008
"perfect",2,9.41132182014964e-05,0.002
"perfectly",2,9.41132182014964e-05,0.002
"performance",6,0.000282339654604489,0.006
"performing",2,9.41132182014964e-05,0.002
"period",4,0.000188226436402993,0.002
"perl",14,0.000658792527410475,0.008
"perlporters",2,9.41132182014964e-05,0.002
"permit",6,0.000282339654604489,0.006
"permits",2,9.41132182014964e-05,0.002
"permitted",4,0.000188226436402993,0.004
"perrone",2,9.41132182014964e-05,0.002
"persecution",2,9.41132182014964e-05,0.002
"persistence",2,9.41132182014964e-05,0.002
"person",13,0.000611735918309727,0.012
"personal",2,9.41132182014964e-05,0.002
"persons",2,9.41132182014964e-05,0.002
"perus",3,0.000141169827302245,0.002
"peruvian",2,9.41132182014964e-05,0.002
"perviously",2,9.41132182014964e-05,0.002
"pes",5,0.000235283045503741,0.002
"pesky",2,9.41132182014964e-05,0.002
"pest",2,9.41132182014964e-05,0.002
"peter",15,0.000705849136511223,0.014
"peterson",4,0.000188226436402993,0.002
"petrochemical",2,9.41132182014964e-05,0.002
"petroleum",3,0.000141169827302245,0.002
"pets",2,9.41132182014964e-05,0.002
"pgp",29,0.0013646416639217,0.022
"philippines",6,0.000282339654604489,0.006
"phone",40,0.00188226436402993,0.016
"phones",18,0.000847018963813468,0.01
"photo",10,0.000470566091007482,0.008
"photography",8,0.000376452872805986,0.006
"photos",18,0.000847018963813468,0.01
"php",8,0.000376452872805986,0.004
"phpimap",6,0.000282339654604489,0.004
"phpldap",4,0.000188226436402993,0.004
"phrase",6,0.000282339654604489,0.002
"phrases",2,9.41132182014964e-05,0.002
"physical",2,9.41132182014964e-05,0.002
"physics",2,9.41132182014964e-05,0.002
"pich",2,9.41132182014964e-05,0.002
"pick",19,0.000894075572914216,0.008
"pickit",2,9.41132182014964e-05,0.002
"pickmsgs",3,0.000141169827302245,0.002
"pics",9,0.000423509481906734,0.006
"picture",29,0.0013646416639217,0.016
"pictures",20,0.000941132182014964,0.008
"piece",6,0.000282339654604489,0.004
"pig",2,9.41132182014964e-05,0.002
"pitch",4,0.000188226436402993,0.004
"pitfalls",4,0.000188226436402993,0.004
"pix",2,9.41132182014964e-05,0.002
"pkglist",3,0.000141169827302245,0.002
"plan",4,0.000188226436402993,0.004
"plans",12,0.000564679309208978,0.01
"planted",2,9.41132182014964e-05,0.002
"plants",4,0.000188226436402993,0.002
"platform",4,0.000188226436402993,0.004
"play",21,0.000988188791115712,0.012
"playboy",2,9.41132182014964e-05,0.002
"player",23,0.00108230200931721,0.008
"players",11,0.00051762270010823,0.006
"playing",8,0.000376452872805986,0.008
"plays",2,9.41132182014964e-05,0.002
"plc",3,0.000141169827302245,0.002
"pleads",4,0.000188226436402993,0.002
"please",5,0.000235283045503741,0.004
"plug",2,9.41132182014964e-05,0.002
"plugged",2,9.41132182014964e-05,0.002
"plugin",2,9.41132182014964e-05,0.002
"plugins",5,0.000235283045503741,0.002
"plumstead",3,0.000141169827302245,0.002
"plus",3,0.000141169827302245,0.002
"pluto",2,9.41132182014964e-05,0.002
"pointers",4,0.000188226436402993,0.002
"police",15,0.000705849136511223,0.012
"policies",3,0.000141169827302245,0.002
"policy",7,0.000329396263705237,0.004
"political",37,0.00174109453672768,0.016
"politically",2,9.41132182014964e-05,0.002
"politician",4,0.000188226436402993,0.004
"politics",2,9.41132182014964e-05,0.002
"poll",9,0.000423509481906734,0.008
"polls",2,9.41132182014964e-05,0.002
"pollution",3,0.000141169827302245,0.002
"pooling",2,9.41132182014964e-05,0.002
"poor",8,0.000376452872805986,0.008
"pop",5,0.000235283045503741,0.004
"popp",2,9.41132182014964e-05,0.002
"popular",2,9.41132182014964e-05,0.002
"population",15,0.000705849136511223,0.01
"porcelain",2,9.41132182014964e-05,0.002
"port",24,0.00112935861841796,0.01
"portability",2,9.41132182014964e-05,0.002
"portable",5,0.000235283045503741,0.004
"ported",4,0.000188226436402993,0.004
"portfolio",3,0.000141169827302245,0.002
"portion",4,0.000188226436402993,0.004
"ports",5,0.000235283045503741,0.002
"position",5,0.000235283045503741,0.004
"positions",2,9.41132182014964e-05,0.002
"posix",9,0.000423509481906734,0.006
"possibility",2,9.41132182014964e-05,0.002
"post",8,0.000376452872805986,0.008
"posted",4,0.000188226436402993,0.004
"postgresql",4,0.000188226436402993,0.004
"postgresqldevel",4,0.000188226436402993,0.004
"postgresqllibs",4,0.000188226436402993,0.004
"posts",2,9.41132182014964e-05,0.002
"potential",4,0.000188226436402993,0.004
"pounds",2,9.41132182014964e-05,0.002
"pour",2,9.41132182014964e-05,0.002
"powell",42,0.00197637758223142,0.002
"powells",6,0.000282339654604489,0.002
"power",32,0.00150581149122394,0.02
"powerful",3,0.000141169827302245,0.002
"ppp",6,0.000282339654604489,0.004
"pppd",6,0.000282339654604489,0.002
"pppoe",10,0.000470566091007482,0.008
"practice",2,9.41132182014964e-05,0.002
"pratchett",3,0.000141169827302245,0.002
"predecessors",2,9.41132182014964e-05,0.002
"predicting",4,0.000188226436402993,0.004
"preferences",8,0.000376452872805986,0.008
"preferred",2,9.41132182014964e-05,0.002
"prefixes",3,0.000141169827302245,0.002
"prefixusrlocal",4,0.000188226436402993,0.002
"pregnant",3,0.000141169827302245,0.002
"president",22,0.00103524540021646,0.014
"presidential",2,9.41132182014964e-05,0.002
"press",12,0.000564679309208978,0.01
"presses",4,0.000188226436402993,0.004
"pressing",5,0.000235283045503741,0.004
"pressure",2,9.41132182014964e-05,0.002
"pretty",9,0.000423509481906734,0.006
"prevented",4,0.000188226436402993,0.004
"previously",2,9.41132182014964e-05,0.002
"price",10,0.000470566091007482,0.006
"prices",10,0.000470566091007482,0.006
"pricewaterhousecoopers",3,0.000141169827302245,0.002
"pricing",4,0.000188226436402993,0.004
"prime",2,9.41132182014964e-05,0.002
"princess",2,9.41132182014964e-05,0.002
"print",2,9.41132182014964e-05,0.002
"printed",2,9.41132182014964e-05,0.002
"printer",2,9.41132182014964e-05,0.002
"prints",2,9.41132182014964e-05,0.002
"priority",2,9.41132182014964e-05,0.002
"prison",16,0.000752905745611971,0.008
"private",4,0.000188226436402993,0.004
"prize",15,0.000705849136511223,0.004
"prizes",2,9.41132182014964e-05,0.002
"prob",6,0.000282339654604489,0.006
"probably",16,0.000752905745611971,0.014
"probes",2,9.41132182014964e-05,0.002
"process",21,0.000988188791115712,0.016
"processes",7,0.000329396263705237,0.006
"processor",2,9.41132182014964e-05,0.002
"produce",4,0.000188226436402993,0.004
"produced",2,9.41132182014964e-05,0.002
"product",4,0.000188226436402993,0.004
"products",5,0.000235283045503741,0.004
"professional",4,0.000188226436402993,0.004
"profit",4,0.000188226436402993,0.004
"profits",4,0.000188226436402993,0.002
"program",26,0.00122347183661945,0.022
"programme",6,0.000282339654604489,0.002
"programmer",6,0.000282339654604489,0.006
"programmers",6,0.000282339654604489,0.004
"programmes",6,0.000282339654604489,0.002
"programming",14,0.000658792527410475,0.01
"programs",15,0.000705849136511223,0.014
"progressivism",3,0.000141169827302245,0.002
"prohibition",3,0.000141169827302245,0.002
"prohunt",8,0.000376452872805986,0.004
"project",16,0.000752905745611971,0.014
"prolific",2,9.41132182014964e-05,0.002
"promiscuity",17,0.000799962354712719,0.012
"promiscuous",15,0.000705849136511223,0.01
"promise",2,9.41132182014964e-05,0.002
"promised",2,9.41132182014964e-05,0.002
"pronounced",3,0.000141169827302245,0.002
"proofofconcept",2,9.41132182014964e-05,0.002
"property",13,0.000611735918309727,0.01
"propose",2,9.41132182014964e-05,0.002
"proposed",2,9.41132182014964e-05,0.002
"proprietary",8,0.000376452872805986,0.006
"prosecutions",2,9.41132182014964e-05,0.002
"protects",2,9.41132182014964e-05,0.002
"provide",4,0.000188226436402993,0.004
"provided",2,9.41132182014964e-05,0.002
"provider",2,9.41132182014964e-05,0.002
"provides",2,9.41132182014964e-05,0.002
"province",3,0.000141169827302245,0.002
"provisions",7,0.000329396263705237,0.004
"prowling",2,9.41132182014964e-05,0.002
"pspelldevel",4,0.000188226436402993,0.004
"psu",2,9.41132182014964e-05,0.002
"pthreads",2,9.41132182014964e-05,0.002
"public",25,0.0011764152275187,0.018
"publication",2,9.41132182014964e-05,0.002
"publish",2,9.41132182014964e-05,0.002
"published",7,0.000329396263705237,0.004
"publisher",2,9.41132182014964e-05,0.002
"publishing",3,0.000141169827302245,0.002
"pudge",2,9.41132182014964e-05,0.002
"puglisi",3,0.000141169827302245,0.002
"punch",3,0.000141169827302245,0.002
"purchased",2,9.41132182014964e-05,0.002
"purpose",3,0.000141169827302245,0.002
"purposes",2,9.41132182014964e-05,0.002
"purpuro",2,9.41132182014964e-05,0.002
"putting",3,0.000141169827302245,0.002
"qmail",2,9.41132182014964e-05,0.002
"quality",17,0.000799962354712719,0.012
"quaoar",2,9.41132182014964e-05,0.002
"quarter",2,9.41132182014964e-05,0.002
"que",4,0.000188226436402993,0.002
"question",16,0.000752905745611971,0.014
"questionable",2,9.41132182014964e-05,0.002
"questions",2,9.41132182014964e-05,0.002
"qui",2,9.41132182014964e-05,0.002
"quickfix",2,9.41132182014964e-05,0.002
"quickly",4,0.000188226436402993,0.004
"quiet",2,9.41132182014964e-05,0.002
"quo",2,9.41132182014964e-05,0.002
"quota",2,9.41132182014964e-05,0.002
"quote",4,0.000188226436402993,0.002
"quoted",4,0.000188226436402993,0.004
"quotedprintable",4,0.000188226436402993,0.004
"quotes",2,9.41132182014964e-05,0.002
"quoting",2,9.41132182014964e-05,0.002
"race",10,0.000470566091007482,0.006
"racist",2,9.41132182014964e-05,0.002
"rackets",2,9.41132182014964e-05,0.002
"radio",7,0.000329396263705237,0.006
"rahibuccom",6,0.000282339654604489,0.006
"rahshipwrightcom",5,0.000235283045503741,0.004
"rainbow",4,0.000188226436402993,0.004
"raised",6,0.000282339654604489,0.004
"raises",2,9.41132182014964e-05,0.002
"ram",2,9.41132182014964e-05,0.002
"rambus",6,0.000282339654604489,0.006
"ranches",2,9.41132182014964e-05,0.002
"range",2,9.41132182014964e-05,0.002
"rate",4,0.000188226436402993,0.004
"rats",4,0.000188226436402993,0.002
"ray",2,9.41132182014964e-05,0.002
"razor",2,9.41132182014964e-05,0.002
"rbocs",2,9.41132182014964e-05,0.002
"rbrace",8,0.000376452872805986,0.004
"rca",3,0.000141169827302245,0.002
"rdbms",2,9.41132182014964e-05,0.002
"reach",4,0.000188226436402993,0.004
"read",14,0.000658792527410475,0.012
"readers",4,0.000188226436402993,0.004
"reading",4,0.000188226436402993,0.004
"reads",2,9.41132182014964e-05,0.002
"real",18,0.000847018963813468,0.016
"realize",2,9.41132182014964e-05,0.002
"realmagic",2,9.41132182014964e-05,0.002
"realtime",4,0.000188226436402993,0.004
"rebuild",3,0.000141169827302245,0.002
"receipt",4,0.000188226436402993,0.002
"receive",5,0.000235283045503741,0.004
"received",2,9.41132182014964e-05,0.002
"recently",4,0.000188226436402993,0.004
"recipe",2,9.41132182014964e-05,0.002
"recipes",2,9.41132182014964e-05,0.002
"recipient",6,0.000282339654604489,0.006
"recipients",4,0.000188226436402993,0.004
"recompile",2,9.41132182014964e-05,0.002
"record",7,0.000329396263705237,0.006
"records",3,0.000141169827302245,0.002
"recovery",2,9.41132182014964e-05,0.002
"recreations",4,0.000188226436402993,0.004
"recruiting",2,9.41132182014964e-05,0.002
"red",31,0.00145875488212319,0.02
"redhat",14,0.000658792527410475,0.01
"redhatenifreshrpms",3,0.000141169827302245,0.002
"redhatenios",3,0.000141169827302245,0.002
"redhateniupdates",3,0.000141169827302245,0.002
"redistribution",2,9.41132182014964e-05,0.002
"reduce",2,9.41132182014964e-05,0.002
"reed",4,0.000188226436402993,0.002
"reference",2,9.41132182014964e-05,0.002
"references",2,9.41132182014964e-05,0.002
"referred",2,9.41132182014964e-05,0.002
"reform",4,0.000188226436402993,0.004
"refund",7,0.000329396263705237,0.004
"refusals",2,9.41132182014964e-05,0.002
"regarding",2,9.41132182014964e-05,0.002
"region",8,0.000376452872805986,0.006
"regional",2,9.41132182014964e-05,0.002
"register",2,9.41132182014964e-05,0.002
"regulation",5,0.000235283045503741,0.004
"regulators",9,0.000423509481906734,0.004
"regulatory",5,0.000235283045503741,0.002
"reign",2,9.41132182014964e-05,0.002
"rejecting",2,9.41132182014964e-05,0.002
