"Date","Stock","Close"
2011-01-11,"STT",47.15
2011-01-10,"STT",46.4
2011-01-07,"STT",46.62
2011-01-06,"STT",47.32
2011-01-05,"STT",47.28
2011-01-04,"STT",46.68
2011-01-03,"STT",47.62
2010-12-31,"STT",46.34
2010-12-30,"STT",46.27
2010-12-29,"STT",46.66
2010-12-28,"STT",46.8
2010-12-27,"STT",47.17
2010-12-23,"STT",47.22
2010-12-22,"STT",47.77
2010-12-21,"STT",46.68
2010-12-20,"STT",45.9
2010-12-17,"STT",45.47
2010-12-16,"STT",45.7
2010-12-15,"STT",45.36
2010-12-14,"STT",45.2
2010-12-13,"STT",45.36
2010-12-10,"STT",45.93
2010-12-09,"STT",45.74
2010-12-08,"STT",46.18
2010-12-07,"STT",45.51
2010-12-06,"STT",45.76
2010-12-03,"STT",45.71
2010-12-02,"STT",45.62
2010-12-01,"STT",44.8
2010-11-30,"STT",43.2
2010-11-29,"STT",43.7
2010-11-26,"STT",43.84
2010-11-24,"STT",43.69
2010-11-23,"STT",42.1
2010-11-22,"STT",42.8
2010-11-19,"STT",43.44
2010-11-18,"STT",43.95
2010-11-17,"STT",43.01
2010-11-16,"STT",43.13
2010-11-15,"STT",43.87
2010-11-12,"STT",43.89
2010-11-11,"STT",44.96
2010-11-10,"STT",44.67
2010-11-09,"STT",43.97
2010-11-08,"STT",44.75
2010-11-05,"STT",45.47
2010-11-04,"STT",43.95
2010-11-03,"STT",42.28
2010-11-02,"STT",41.93
2010-11-01,"STT",41.77
2010-10-29,"STT",41.76
2010-10-28,"STT",41.11
2010-10-27,"STT",41.42
2010-10-26,"STT",40.98
2010-10-25,"STT",40.26
2010-10-22,"STT",40.4
2010-10-21,"STT",40.24
2010-10-20,"STT",40.53
2010-10-19,"STT",40.3
2010-10-18,"STT",41.21
2010-10-15,"STT",40.05
2010-10-14,"STT",39.84
2010-10-13,"STT",40.16
2010-10-12,"STT",39.66
2010-10-11,"STT",39.5
2010-10-08,"STT",38.99
2010-10-07,"STT",38.67
2010-10-06,"STT",39.04
2010-10-05,"STT",38.7
2010-10-04,"STT",37.54
2010-10-01,"STT",38.21
2010-09-30,"STT",37.66
2010-09-29,"STT",37.34
2010-09-28,"STT",37.97
2010-09-27,"STT",38.18
2010-09-24,"STT",38.32
2010-09-23,"STT",37.18
2010-09-22,"STT",37.75
2010-09-21,"STT",38.64
2010-09-20,"STT",39.52
2010-09-17,"STT",38.21
2010-09-16,"STT",38.64
2010-09-15,"STT",38.85
2010-09-14,"STT",38.23
2010-09-13,"STT",38.82
2010-09-10,"STT",37.93
2010-09-09,"STT",38.26
2010-09-08,"STT",37.3
2010-09-07,"STT",36.7
2010-09-03,"STT",37.92
2010-09-02,"STT",36.43
2010-09-01,"STT",36.5
2010-08-31,"STT",35.08
2010-08-30,"STT",34.89
2010-08-27,"STT",35.85
2010-08-26,"STT",34.87
2010-08-25,"STT",35.41
2010-08-24,"STT",35.32
2010-08-23,"STT",36.43
2010-08-20,"STT",36.89
2010-08-19,"STT",37.01
2010-08-18,"STT",38.41
2010-08-17,"STT",38.29
2010-08-16,"STT",37.11
2010-08-13,"STT",37.28
2010-08-12,"STT",37.3
2010-08-11,"STT",37.35
2010-08-10,"STT",39.15
2010-08-09,"STT",39.59
2010-08-06,"STT",39.08
2010-08-05,"STT",39.95
2010-08-04,"STT",39.97
2010-08-03,"STT",39.86
2010-08-02,"STT",40.11
2010-07-30,"STT",38.92
2010-07-29,"STT",39.02
2010-07-28,"STT",38.87
2010-07-27,"STT",39
2010-07-26,"STT",39.7
2010-07-23,"STT",39.79
2010-07-22,"STT",39.06
2010-07-21,"STT",37.88
2010-07-20,"STT",39.53
2010-07-19,"STT",37.35
2010-07-16,"STT",36.91
2010-07-15,"STT",37.84
2010-07-14,"STT",37.58
2010-07-13,"STT",38.34
2010-07-12,"STT",37.12
2010-07-09,"STT",37.21
2010-07-08,"STT",36.38
2010-07-07,"STT",36.63
2010-07-06,"STT",33.34
2010-07-02,"STT",32.81
2010-07-01,"STT",33.28
2010-06-30,"STT",33.82
2010-06-29,"STT",33.95
2010-06-28,"STT",35.31
2010-06-25,"STT",35.83
2010-06-24,"STT",34.86
2010-06-23,"STT",35.81
2010-06-22,"STT",36.41
2010-06-21,"STT",37.17
2010-06-18,"STT",37.2
2010-06-17,"STT",37.57
2010-06-16,"STT",38.15
2010-06-15,"STT",38.49
2010-06-14,"STT",37.03
2010-06-11,"STT",37.68
2010-06-10,"STT",37.55
2010-06-09,"STT",36.5
2010-06-08,"STT",36.86
2010-06-07,"STT",36.28
2010-06-04,"STT",36.48
2010-06-03,"STT",38.91
2010-06-02,"STT",38.38
2010-06-01,"STT",37.02
2010-05-28,"STT",38.17
2010-05-27,"STT",39.14
2010-05-26,"STT",38.29
2010-05-25,"STT",38.88
2010-05-24,"STT",38.59
2010-05-21,"STT",39.65
2010-05-20,"STT",39.01
2010-05-19,"STT",40.6
2010-05-18,"STT",40.58
2010-05-17,"STT",41.54
2010-05-14,"STT",41.63
2010-05-13,"STT",41.91
2010-05-12,"STT",42.8
2010-05-11,"STT",42.81
2010-05-10,"STT",43.28
2010-05-07,"STT",41.34
2010-05-06,"STT",42.12
2010-05-05,"STT",43.41
2010-05-04,"STT",42.61
2010-05-03,"STT",43.79
2010-04-30,"STT",43.5
2010-04-29,"STT",44.32
2010-04-28,"STT",43.54
2010-04-27,"STT",42.78
2010-04-26,"STT",43.75
2010-04-23,"STT",44.48
2010-04-22,"STT",44.39
2010-04-21,"STT",43.67
2010-04-20,"STT",45.28
2010-04-19,"STT",47.25
2010-04-16,"STT",46.5
2010-04-15,"STT",47.95
2010-04-14,"STT",47.85
2010-04-13,"STT",47.85
2010-04-12,"STT",48.07
2010-04-09,"STT",46.96
2010-04-08,"STT",46.38
2010-04-07,"STT",46.41
2010-04-06,"STT",46.61
2010-04-05,"STT",46.35
2010-04-01,"STT",45.97
2010-03-31,"STT",45.14
2010-03-30,"STT",45.78
2010-03-29,"STT",46.27
2010-03-26,"STT",46.16
2010-03-25,"STT",46.06
2010-03-24,"STT",45.37
2010-03-23,"STT",46.16
2010-03-22,"STT",45.69
2010-03-19,"STT",45.95
2010-03-18,"STT",46.24
2010-03-17,"STT",46.27
2010-03-16,"STT",45.09
2010-03-15,"STT",44.53
2010-03-12,"STT",44.65
2010-03-11,"STT",45.03
2010-03-10,"STT",45.31
2010-03-09,"STT",45.78
2010-03-08,"STT",45.49
2010-03-05,"STT",45.64
2010-03-04,"STT",45.1
2010-03-03,"STT",44.92
2010-03-02,"STT",45.03
2010-03-01,"STT",44.97
2010-02-26,"STT",44.91
2010-02-25,"STT",44.99
2010-02-24,"STT",45.38
2010-02-23,"STT",45.86
2010-02-22,"STT",46.78
2010-02-19,"STT",46.64
2010-02-18,"STT",45.23
2010-02-17,"STT",44.84
2010-02-16,"STT",45.47
2010-02-12,"STT",44.62
2010-02-11,"STT",45.05
2010-02-10,"STT",44.64
2010-02-09,"STT",44.22
2010-02-08,"STT",43
2010-02-05,"STT",43.35
2010-02-04,"STT",43.07
2010-02-03,"STT",44.4
2010-02-02,"STT",44.57
2010-02-01,"STT",44.16
2010-01-29,"STT",42.88
2010-01-28,"STT",43.83
2010-01-27,"STT",44.51
2010-01-26,"STT",43.08
2010-01-25,"STT",43.94
2010-01-22,"STT",43.36
2010-01-21,"STT",45.47
2010-01-20,"STT",46.28
2010-01-19,"STT",43.2
2010-01-15,"STT",42.67
2010-01-14,"STT",43.79
2010-01-13,"STT",44.61
2010-01-12,"STT",44.2
2010-01-11,"STT",44.36
2010-01-08,"STT",45.51
2010-01-07,"STT",44.6
2010-01-06,"STT",43.81
2010-01-05,"STT",44.55
2010-01-04,"STT",44.46
2009-12-31,"STT",43.54
2009-12-30,"STT",43.89
2009-12-29,"STT",43.96
2009-12-28,"STT",44.37
2009-12-24,"STT",44.99
2009-12-23,"STT",44.64
2009-12-22,"STT",43.86
2009-12-21,"STT",42.26
2009-12-18,"STT",41.6
2009-12-17,"STT",39.73
2009-12-16,"STT",40.19
2009-12-15,"STT",39.8
2009-12-14,"STT",39.93
2009-12-11,"STT",39.4
2009-12-10,"STT",40.56
2009-12-09,"STT",41
2009-12-08,"STT",40.74
2009-12-07,"STT",40.84
2009-12-04,"STT",41.68
2009-12-03,"STT",41.15
2009-12-02,"STT",43.04
2009-12-01,"STT",42.72
2009-11-30,"STT",41.3
2009-11-27,"STT",40.2
2009-11-25,"STT",41.3
2009-11-24,"STT",41.56
2009-11-23,"STT",41.74
2009-11-20,"STT",40.8
2009-11-19,"STT",41.69
2009-11-18,"STT",42.73
2009-11-17,"STT",41.86
2009-11-16,"STT",40.69
2009-11-13,"STT",40.45
2009-11-12,"STT",40.66
2009-11-11,"STT",42.23
2009-11-10,"STT",42.9
2009-11-09,"STT",43.73
2009-11-06,"STT",41.45
2009-11-05,"STT",42.81
2009-11-04,"STT",40.64
2009-11-03,"STT",42.21
2009-11-02,"STT",42.45
2009-10-30,"STT",41.98
2009-10-29,"STT",44.52
2009-10-28,"STT",42.58
2009-10-27,"STT",43.25
2009-10-26,"STT",44.5
2009-10-23,"STT",45.7
2009-10-22,"STT",46.68
2009-10-21,"STT",45.88
2009-10-20,"STT",47.84
2009-10-19,"STT",52.25
2009-10-16,"STT",52.92
2009-10-15,"STT",54.75
2009-10-14,"STT",53.69
2009-10-13,"STT",53.5
2009-10-12,"STT",55.12
2009-10-09,"STT",55.17
2009-10-08,"STT",53.8
2009-10-07,"STT",53.23
2009-10-06,"STT",52.81
2009-10-05,"STT",52.37
2009-10-02,"STT",50.91
2009-10-01,"STT",50.48
2009-09-30,"STT",52.6
2009-09-29,"STT",52.66
2009-09-28,"STT",52.83
2009-09-25,"STT",51.42
2009-09-24,"STT",51.28
2009-09-23,"STT",50.65
2009-09-22,"STT",53.27
2009-09-21,"STT",52.26
2009-09-18,"STT",54.39
2009-09-17,"STT",53.79
2009-09-16,"STT",54.7
2009-09-15,"STT",53.18
2009-09-14,"STT",53.3
2009-09-11,"STT",52.73
2009-09-10,"STT",53.94
2009-09-09,"STT",53.19
2009-09-08,"STT",52.31
2009-09-04,"STT",51.72
2009-09-03,"STT",50.81
2009-09-02,"STT",50.01
2009-09-01,"STT",50.14
2009-08-31,"STT",52.48
2009-08-28,"STT",52.98
2009-08-27,"STT",53.43
2009-08-26,"STT",53.47
2009-08-25,"STT",54.23
2009-08-24,"STT",53.3
2009-08-21,"STT",53.52
2009-08-20,"STT",54.06
2009-08-19,"STT",51.27
2009-08-18,"STT",51.28
2009-08-17,"STT",49.24
2009-08-14,"STT",51
2009-08-13,"STT",52.11
2009-08-12,"STT",51.97
2009-08-11,"STT",50.67
2009-08-10,"STT",52.57
2009-08-07,"STT",53.86
2009-08-06,"STT",52.88
2009-08-05,"STT",54.45
2009-08-04,"STT",54.07
2009-08-03,"STT",52.36
2009-07-31,"STT",50.3
2009-07-30,"STT",49.14
2009-07-29,"STT",48.35
2009-07-28,"STT",47.67
2009-07-27,"STT",48.35
2009-07-24,"STT",48.83
2009-07-23,"STT",48.68
2009-07-22,"STT",47.35
2009-07-21,"STT",46.93
2009-07-20,"STT",48.81
2009-07-17,"STT",48.11
2009-07-16,"STT",47.77
2009-07-15,"STT",47.53
2009-07-14,"STT",46.15
2009-07-13,"STT",46.53
2009-07-10,"STT",43.66
2009-07-09,"STT",45.16
2009-07-08,"STT",44.37
2009-07-07,"STT",44.83
2009-07-06,"STT",46.59
2009-07-02,"STT",46.23
2009-07-01,"STT",47.35
2009-06-30,"STT",47.2
2009-06-29,"STT",48.5
2009-06-26,"STT",48.33
2009-06-25,"STT",47.48
2009-06-24,"STT",46.54
2009-06-23,"STT",44.84
2009-06-22,"STT",44.4
2009-06-19,"STT",47.96
2009-06-18,"STT",46.58
2009-06-17,"STT",45.25
2009-06-16,"STT",45.01
2009-06-15,"STT",46.27
2009-06-12,"STT",47.56
2009-06-11,"STT",47.57
2009-06-10,"STT",46.88
2009-06-09,"STT",48.26
2009-06-08,"STT",47.41
2009-06-05,"STT",47.27
2009-06-04,"STT",48.95
2009-06-03,"STT",45.93
2009-06-02,"STT",47
2009-06-01,"STT",46.57
2009-05-29,"STT",46.45
2009-05-28,"STT",44.69
2009-05-27,"STT",43.23
2009-05-26,"STT",44.35
2009-05-22,"STT",42.87
2009-05-21,"STT",43.3
2009-05-20,"STT",41.38
2009-05-19,"STT",43.21
2009-05-18,"STT",41.79
2009-05-15,"STT",38.51
2009-05-14,"STT",39.23
2009-05-13,"STT",36.83
2009-05-12,"STT",38.4
2009-05-11,"STT",38.88
2009-05-08,"STT",43.75
2009-05-07,"STT",37.83
2009-05-06,"STT",39.13
2009-05-05,"STT",35.21
2009-05-04,"STT",37.35
2009-05-01,"STT",34.33
2009-04-30,"STT",34.13
2009-04-29,"STT",34.3
2009-04-28,"STT",33.5
2009-04-27,"STT",35.09
2009-04-24,"STT",37.18
2009-04-23,"STT",36.8
2009-04-22,"STT",33.99
2009-04-21,"STT",36.15
2009-04-20,"STT",30.65
2009-04-17,"STT",34.11
2009-04-16,"STT",34.29
2009-04-15,"STT",35.69
2009-04-14,"STT",34.53
2009-04-13,"STT",39.03
2009-04-09,"STT",36.32
2009-04-08,"STT",31.09
2009-04-07,"STT",32.28
2009-04-06,"STT",33.17
2009-04-03,"STT",33.18
2009-04-02,"STT",31.66
2009-04-01,"STT",30.53
2009-03-31,"STT",30.78
2009-03-30,"STT",27.98
2009-03-27,"STT",30.61
2009-03-26,"STT",30.12
2009-03-25,"STT",29.83
2009-03-24,"STT",29.16
2009-03-23,"STT",29.97
2009-03-20,"STT",24.69
2009-03-19,"STT",27.05
2009-03-18,"STT",29.05
2009-03-17,"STT",25.59
2009-03-16,"STT",23.12
2009-03-13,"STT",22.66
2009-03-12,"STT",23.85
2009-03-11,"STT",21.96
2009-03-10,"STT",20.81
2009-03-09,"STT",17.61
2009-03-06,"STT",17.98
2009-03-05,"STT",19.31
2009-03-04,"STT",22.29
2009-03-03,"STT",21.81
2009-03-02,"STT",21.85
2009-02-27,"STT",25.27
2009-02-26,"STT",27.17
2009-02-25,"STT",25.77
2009-02-24,"STT",26.49
2009-02-23,"STT",22.3
2009-02-20,"STT",22.72
2009-02-19,"STT",22.46
2009-02-18,"STT",23.68
2009-02-17,"STT",23.21
2009-02-13,"STT",27
2009-02-12,"STT",27.6
2009-02-11,"STT",28.48
2009-02-10,"STT",26.61
2009-02-09,"STT",30.53
2009-02-06,"STT",30.49
2009-02-05,"STT",27.54
2009-02-04,"STT",24.13
2009-02-03,"STT",24.18
2009-02-02,"STT",23.51
2009-01-30,"STT",23.27
2009-01-29,"STT",24.07
2009-01-28,"STT",25.77
2009-01-27,"STT",19.62
2009-01-26,"STT",20.48
2009-01-23,"STT",19.4
2009-01-22,"STT",20.97
2009-01-21,"STT",17.07
2009-01-20,"STT",14.89
2009-01-16,"STT",36.35
2009-01-15,"STT",38
2009-01-14,"STT",37.09
2009-01-13,"STT",38.86
2009-01-12,"STT",39
2009-01-09,"STT",41.56
2009-01-08,"STT",43.22
2009-01-07,"STT",42.22
2009-01-06,"STT",44.27
2009-01-05,"STT",41.53
2009-01-02,"STT",41.1
2008-12-31,"STT",39.33
2008-12-30,"STT",37.56
2008-12-29,"STT",35.78
2008-12-26,"STT",35.84
2008-12-24,"STT",37.03
2008-12-23,"STT",36.62
2008-12-22,"STT",37.83
2008-12-19,"STT",40.35
2008-12-18,"STT",39.06
2008-12-17,"STT",40.31
2008-12-16,"STT",38.92
2008-12-15,"STT",35.24
2008-12-12,"STT",37.24
2008-12-11,"STT",38.77
2008-12-10,"STT",41.76
2008-12-09,"STT",41.8
2008-12-08,"STT",43.87
2008-12-05,"STT",40.28
2008-12-04,"STT",37.32
2008-12-03,"STT",36.6
2008-12-02,"STT",36.93
2008-12-01,"STT",35.43
2008-11-28,"STT",42.11
2008-11-26,"STT",40.65
2008-11-25,"STT",37.75
2008-11-24,"STT",36.09
2008-11-21,"STT",31.78
2008-11-20,"STT",28.69
2008-11-19,"STT",30.33
2008-11-18,"STT",35.76
2008-11-17,"STT",36.92
2008-11-14,"STT",38.89
2008-11-13,"STT",42.23
2008-11-12,"STT",39.43
2008-11-11,"STT",42.17
2008-11-10,"STT",41.23
2008-11-07,"STT",42.97
2008-11-06,"STT",40.26
2008-11-05,"STT",42.76
2008-11-04,"STT",46.26
2008-11-03,"STT",43.75
2008-10-31,"STT",43.35
2008-10-30,"STT",42.44
2008-10-29,"STT",40.97
2008-10-28,"STT",41.81
2008-10-27,"STT",35.69
2008-10-24,"STT",37.61
2008-10-23,"STT",37.25
2008-10-22,"STT",36.06
2008-10-21,"STT",39.6
2008-10-20,"STT",40
2008-10-17,"STT",40.76
2008-10-16,"STT",45.09
2008-10-15,"STT",46.83
2008-10-14,"STT",56.69
2008-10-13,"STT",48.35
2008-10-10,"STT",43.2
2008-10-09,"STT",41
2008-10-08,"STT",43.6
2008-10-07,"STT",39.95
2008-10-06,"STT",42
2008-10-03,"STT",46.96
2008-10-02,"STT",51.84
2008-10-01,"STT",55.56
2008-09-30,"STT",56.88
2008-09-29,"STT",44
2008-09-26,"STT",60.5
2008-09-25,"STT",60
2008-09-24,"STT",53.1
2008-09-23,"STT",54.03
2008-09-22,"STT",57.99
2008-09-19,"STT",60.45
2008-09-18,"STT",59
2008-09-17,"STT",64.75
2008-09-16,"STT",71.75
2008-09-15,"STT",69.53
2008-09-12,"STT",71.7
2008-09-11,"STT",72.5
2008-09-10,"STT",69.6
2008-09-09,"STT",69.46
2008-09-08,"STT",73.02
2008-09-05,"STT",67.87
2008-09-04,"STT",66.61
2008-09-03,"STT",69.17
2008-09-02,"STT",68.51
2008-08-29,"STT",67.67
2008-08-28,"STT",68.48
2008-08-27,"STT",66.42
2008-08-26,"STT",65.8
2008-08-25,"STT",64.89
2008-08-22,"STT",66.95
2008-08-21,"STT",65.43
2008-08-20,"STT",66.26
2008-08-19,"STT",64.92
2008-08-18,"STT",67.41
2008-08-15,"STT",69.25
2008-08-14,"STT",68.46
2008-08-13,"STT",66.71
2008-08-12,"STT",68.36
2008-08-11,"STT",73.04
2008-08-08,"STT",71.64
2008-08-07,"STT",70.02
2008-08-06,"STT",72.81
2008-08-05,"STT",73.48
2008-08-04,"STT",70.19
2008-08-01,"STT",71.42
2008-07-31,"STT",71.64
2008-07-30,"STT",72.13
2008-07-29,"STT",72.47
2008-07-28,"STT",67.5
2008-07-25,"STT",70.57
2008-07-24,"STT",68.97
2008-07-23,"STT",71.84
2008-07-22,"STT",74.24
2008-07-21,"STT",68.23
2008-07-18,"STT",69.82
2008-07-17,"STT",68.85
2008-07-16,"STT",66.45
2008-07-15,"STT",59.65
2008-07-14,"STT",55.7
2008-07-11,"STT",59.56
2008-07-10,"STT",60.38
2008-07-09,"STT",59.56
2008-07-08,"STT",62.02
2008-07-07,"STT",58.78
2008-07-03,"STT",62
2008-07-02,"STT",61.48
2008-07-01,"STT",63.02
2008-06-30,"STT",63.99
2008-06-27,"STT",64.01
2008-06-26,"STT",66.18
2008-06-25,"STT",67.69
2008-06-24,"STT",67.88
2008-06-23,"STT",66.53
2008-06-20,"STT",67.74
2008-06-19,"STT",68.54
2008-06-18,"STT",66.58
2008-06-17,"STT",67.42
2008-06-16,"STT",68.9
2008-06-13,"STT",69.86
2008-06-12,"STT",68.55
2008-06-11,"STT",67.98
2008-06-10,"STT",68.24
2008-06-09,"STT",66.95
2008-06-06,"STT",68.02
2008-06-05,"STT",71.16
2008-06-04,"STT",70.83
2008-06-03,"STT",71.36
2008-06-02,"STT",71.06
2008-05-30,"STT",72.02
2008-05-29,"STT",72.28
2008-05-28,"STT",71.21
2008-05-27,"STT",71.06
2008-05-23,"STT",69.78
2008-05-22,"STT",70.8
2008-05-21,"STT",69.85
2008-05-20,"STT",71.33
2008-05-19,"STT",72.62
2008-05-16,"STT",72.74
2008-05-15,"STT",74.62
2008-05-14,"STT",73.09
2008-05-13,"STT",70.84
2008-05-12,"STT",74.67
2008-05-09,"STT",72.22
2008-05-08,"STT",72.73
2008-05-07,"STT",74
2008-05-06,"STT",75.92
2008-05-05,"STT",73.84
2008-05-02,"STT",75.49
2008-05-01,"STT",75.26
2008-04-30,"STT",72.14
2008-04-29,"STT",72.76
2008-04-28,"STT",72.59
2008-04-25,"STT",71.94
2008-04-24,"STT",69.33
2008-04-23,"STT",66.54
2008-04-22,"STT",65.66
2008-04-21,"STT",66.82
2008-04-18,"STT",68.54
2008-04-17,"STT",70.32
2008-04-16,"STT",69.21
2008-04-15,"STT",69.23
2008-04-14,"STT",76.86
2008-04-11,"STT",79.33
2008-04-10,"STT",79.79
2008-04-09,"STT",79.78
2008-04-08,"STT",81.88
2008-04-07,"STT",82.83
2008-04-04,"STT",83.65
2008-04-03,"STT",84.18
2008-04-02,"STT",83.45
2008-04-01,"STT",84.85
2008-03-31,"STT",79
2008-03-28,"STT",78.63
2008-03-27,"STT",80.44
2008-03-26,"STT",80.61
2008-03-25,"STT",84.08
2008-03-24,"STT",82.5
2008-03-20,"STT",83.46
2008-03-19,"STT",78.47
2008-03-18,"STT",81.26
2008-03-17,"STT",74.71
2008-03-14,"STT",76.12
2008-03-13,"STT",79.26
2008-03-12,"STT",77.46
2008-03-11,"STT",77.96
2008-03-10,"STT",72.73
2008-03-07,"STT",76.24
2008-03-06,"STT",76.03
2008-03-05,"STT",78.39
2008-03-04,"STT",78.1
2008-03-03,"STT",77.69
2008-02-29,"STT",78.55
2008-02-28,"STT",81.71
2008-02-27,"STT",83.12
2008-02-26,"STT",82.8
2008-02-25,"STT",83.18
2008-02-22,"STT",81.68
2008-02-21,"STT",82.29
2008-02-20,"STT",84.9
2008-02-19,"STT",83.07
2008-02-15,"STT",83.92
2008-02-14,"STT",81.96
2008-02-13,"STT",83.04
2008-02-12,"STT",83.23
2008-02-11,"STT",83.49
2008-02-08,"STT",82.54
2008-02-07,"STT",83.07
2008-02-06,"STT",79.93
2008-02-05,"STT",80.75
2008-02-04,"STT",82.71
2008-02-01,"STT",83.97
2008-01-31,"STT",82.12
2008-01-30,"STT",80.07
2008-01-29,"STT",79.95
2008-01-28,"STT",79.63
2008-01-25,"STT",78.52
2008-01-24,"STT",81.64
2008-01-23,"STT",79.45
2008-01-22,"STT",74.89
2008-01-18,"STT",74.08
2008-01-17,"STT",75
2008-01-16,"STT",81.44
2008-01-15,"STT",79.82
2008-01-14,"STT",84.86
2008-01-11,"STT",82.8
2008-01-10,"STT",83.35
2008-01-09,"STT",83.93
2008-01-08,"STT",81.37
2008-01-07,"STT",82.39
2008-01-04,"STT",81.82
2008-01-03,"STT",85.37
2008-01-02,"STT",78.88
2007-12-31,"STT",81.2
2007-12-28,"STT",80.69
2007-12-27,"STT",80.77
2007-12-26,"STT",81.53
2007-12-24,"STT",82.23
2007-12-21,"STT",80.45
2007-12-20,"STT",79.38
2007-12-19,"STT",78.21
2007-12-18,"STT",77.4
2007-12-17,"STT",77.38
2007-12-14,"STT",77.65
2007-12-13,"STT",79.26
2007-12-12,"STT",78.55
2007-12-11,"STT",77.98
2007-12-10,"STT",82.24
2007-12-07,"STT",79.68
2007-12-06,"STT",79.84
2007-12-05,"STT",77.92
2007-12-04,"STT",76.88
2007-12-03,"STT",78.02
2007-11-30,"STT",79.89
2007-11-29,"STT",78.57
2007-11-28,"STT",78.9
2007-11-27,"STT",74.99
2007-11-26,"STT",74.25
2007-11-23,"STT",77.76
2007-11-21,"STT",75.79
2007-11-20,"STT",77.41
2007-11-19,"STT",76.18
2007-11-16,"STT",75.45
2007-11-15,"STT",75
2007-11-14,"STT",77.12
2007-11-13,"STT",78.43
2007-11-12,"STT",74.71
2007-11-09,"STT",74.08
2007-11-08,"STT",76.89
2007-11-07,"STT",76.22
2007-11-06,"STT",79.33
2007-11-05,"STT",76.02
2007-11-02,"STT",74.42
2007-11-01,"STT",73.75
2007-10-31,"STT",79.77
2007-10-30,"STT",78.6
2007-10-29,"STT",78.32
2007-10-26,"STT",78.9
2007-10-25,"STT",76
2007-10-24,"STT",75.67
2007-10-23,"STT",77.13
2007-10-22,"STT",75.42
2007-10-19,"STT",74.13
2007-10-18,"STT",75.61
2007-10-17,"STT",75.25
2007-10-16,"STT",74.68
2007-10-15,"STT",68.93
2007-10-12,"STT",69.98
2007-10-11,"STT",70
2007-10-10,"STT",69.99
2007-10-09,"STT",69.1
2007-10-08,"STT",67.86
2007-10-05,"STT",67.37
2007-10-04,"STT",68.22
2007-10-03,"STT",68.11
2007-10-02,"STT",68.25
2007-10-01,"STT",70.5
2007-09-28,"STT",68.16
2007-09-27,"STT",68.35
2007-09-26,"STT",67.63
2007-09-25,"STT",66.63
2007-09-24,"STT",66.52
2007-09-21,"STT",66.92
2007-09-20,"STT",66.45
2007-09-19,"STT",67.78
2007-09-18,"STT",67.03
2007-09-17,"STT",64.25
2007-09-14,"STT",64.85
2007-09-13,"STT",63.47
2007-09-12,"STT",61.71
2007-09-11,"STT",61.15
2007-09-10,"STT",60.49
2007-09-07,"STT",60.94
2007-09-06,"STT",62.61
2007-09-05,"STT",61.97
2007-09-04,"STT",62.66
2007-08-31,"STT",61.36
2007-08-30,"STT",59.48
2007-08-29,"STT",61
2007-08-28,"STT",61.16
2007-08-27,"STT",63.88
2007-08-24,"STT",64.3
2007-08-23,"STT",63.68
2007-08-22,"STT",63.07
2007-08-21,"STT",60.93
2007-08-20,"STT",62.58
2007-08-17,"STT",64
2007-08-16,"STT",62.07
2007-08-15,"STT",62.52
2007-08-14,"STT",65.24
2007-08-13,"STT",68.48
2007-08-10,"STT",68.03
2007-08-09,"STT",70.56
2007-08-08,"STT",72.06
2007-08-07,"STT",69.86
2007-08-06,"STT",68.95
2007-08-03,"STT",66.27
2007-08-02,"STT",68.32
2007-08-01,"STT",67.2
2007-07-31,"STT",67.03
2007-07-30,"STT",68.04
2007-07-27,"STT",66.71
2007-07-26,"STT",67.49
2007-07-25,"STT",69.3
2007-07-24,"STT",68.65
2007-07-23,"STT",70.84
2007-07-20,"STT",70
2007-07-19,"STT",71.39
2007-07-18,"STT",71.4
2007-07-17,"STT",71.87
2007-07-16,"STT",70.39
2007-07-13,"STT",70.02
2007-07-12,"STT",68.85
2007-07-11,"STT",67.62
2007-07-10,"STT",67.63
2007-07-09,"STT",69.03
2007-07-06,"STT",69.85
2007-07-05,"STT",69.98
2007-07-03,"STT",70.35
2007-07-02,"STT",68.7
2007-06-29,"STT",68.4
2007-06-28,"STT",69.07
2007-06-27,"STT",68.73
2007-06-26,"STT",67.76
2007-06-25,"STT",68.18
2007-06-22,"STT",68.32
2007-06-21,"STT",69.42
2007-06-20,"STT",69.37
2007-06-19,"STT",70.45
2007-06-18,"STT",70.25
2007-06-15,"STT",69.84
2007-06-14,"STT",68.77
2007-06-13,"STT",68.74
2007-06-12,"STT",66.76
2007-06-11,"STT",68.16
2007-06-08,"STT",67.68
2007-06-07,"STT",66.42
2007-06-06,"STT",67.75
2007-06-05,"STT",68.31
2007-06-04,"STT",68.38
2007-06-01,"STT",68.05
2007-05-31,"STT",68.27
2007-05-30,"STT",68.44
2007-05-29,"STT",67.7
2007-05-25,"STT",67.57
2007-05-24,"STT",66.94
2007-05-23,"STT",67.98
2007-05-22,"STT",68.67
2007-05-21,"STT",68.88
2007-05-18,"STT",68.38
2007-05-17,"STT",67.3
2007-05-16,"STT",67.05
2007-05-15,"STT",66.97
2007-05-14,"STT",67.92
2007-05-11,"STT",68.43
2007-05-10,"STT",68.12
2007-05-09,"STT",69.64
2007-05-08,"STT",69.39
2007-05-07,"STT",69.83
2007-05-04,"STT",69.8
2007-05-03,"STT",69.89
2007-05-02,"STT",69.44
2007-05-01,"STT",68.71
2007-04-30,"STT",68.87
